OID_,ss,year,sample,occupied,region_x,wetland_x,data_set,site,station,latit,longit,mineable,lapr,mclelland,region_y,wetland_y,UID,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area
9449,AM:441:CT,2019,4,NA,unmineable,NA,AM,441,CT,55.159962000000000,-111.769149999999996,0,1,NA,unmineable,NA,AM:441:CT-2019,250.000000000000000,1671,1570.796326789999966,196349.540849000011804
9450,Y:328@30:NE,2016,3,0,unmineable,NA,Y,0,NE,55.868333999999997,-110.712559999999996,0,1,NA,unmineable,NA,Y:328@30:NE-2016,250.000000000000000,10417,1570.796326789999966,196349.540849000011804
9451,Y:319@27:NE,2019,1,NA,unmineable,NA,Y,0,NE,56.332855000000002,-110.940969999999993,0,1,NA,unmineable,NA,Y:319@27:NE-2019,250.000000000000000,9989,1570.796326789999966,196349.540849000011804
9452,Y:236@10:NW,2014,2,NA,mineable,NA,Y,0,NW,57.647272999999998,-111.212630000000004,1,1,NA,mineable,NA,Y:236@10:NW-2014,250.000000000000000,3961,1570.796326789999966,196349.540849000011804
9453,Y:242@24:B,2014,1,NA,west,NA,Y,0,B,57.445360999999998,-111.435789999999997,1,1,west,west,McClelland Lake Fen - West,Y:242@24:B-2014,250.000000000000000,4464,1570.796326789999966,196349.540849000011804
9454,Y:224@7:SE,2017,1,NA,west,NA,Y,0,SE,57.518638000000003,-111.309700000000007,1,1,west,west,McClelland Lake Fen - West,Y:224@7:SE-2017,250.000000000000000,3552,1570.796326789999966,196349.540849000011804
9455,Y:372@16:B,2016,4,0,unmineable,NA,Y,0,B,54.532342999999997,-111.146789999999996,0,1,NA,unmineable,NA,Y:372@16:B-2016,250.000000000000000,12084,1570.796326789999966,196349.540849000011804
9456,Y:295@24:SW,2016,4,0,west,NA,Y,0,SW,57.431410000000000,-111.505610000000004,1,1,west,west,McClelland Lake Fen - West,Y:295@24:SW-2016,250.000000000000000,7977,1570.796326789999966,196349.540849000011804
9457,AM:441:SE,2017,4,0,unmineable,NA,AM,441,SE,55.156629000000002,-111.766120000000001,0,1,NA,unmineable,NA,AM:441:SE-2017,250.000000000000000,1737,1570.796326789999966,196349.540849000011804
9458,Y:317@27:NE,2018,1,NA,unmineable,NA,Y,0,NE,56.250605000000000,-110.978809999999996,0,1,NA,unmineable,NA,Y:317@27:NE-2018,250.000000000000000,9715,1570.796326789999966,196349.540849000011804
9459,AM:424:NW,2013,3,NA,unmineable,NA,AM,424,NW,55.836584000000002,-110.851849999999999,0,1,NA,unmineable,NA,AM:424:NW-2013,250.000000000000000,890,1570.796326789999966,196349.540849000011804
9460,Y:323@25:NE,2014,2,NA,east,NA,Y,0,NE,57.440928000000000,-111.197760000000002,1,1,east,east,McClelland Lake Fen - East,Y:323@25:NE-2014,250.000000000000000,10158,1570.796326789999966,196349.540849000011804
9461,Y:273@19:NW,2017,4,NA,unmineable,NA,Y,0,NW,55.727988000000003,-111.117350000000002,0,1,NA,unmineable,NA,Y:273@19:NW-2017,250.000000000000000,6155,1570.796326789999966,196349.540849000011804
9462,Y:414@39:C,2013,4,NA,unmineable,NA,Y,0,C,54.975166999999999,-111.820499999999996,0,1,NA,unmineable,NA,Y:414@39:C-2013,250.000000000000000,12909,1570.796326789999966,196349.540849000011804
9463,Y:266@23:C,2017,4,NA,east,NA,Y,0,C,57.370581000000001,-111.295069999999996,1,1,east,east,McClelland Lake Fen - East,Y:266@23:C-2017,250.000000000000000,5803,1570.796326789999966,196349.540849000011804
9464,Y:323@25:CT,2015,1,0,east,NA,Y,0,CT,57.439185000000002,-111.203460000000007,1,1,east,east,McClelland Lake Fen - East,Y:323@25:CT-2015,250.000000000000000,10118,1570.796326789999966,196349.540849000011804
9465,Y:381@19:NE,2014,4,0,unmineable,Northwest of Janvier,Y,0,NE,56.014574000000003,-110.827910000000003,0,1,NA,unmineable,Northwest of Janvier,Y:381@19:NE-2014,250.000000000000000,12224,1570.796326789999966,196349.540849000011804
9466,AM:401:SE,2014,2,0,unmineable,NA,AM,401,SE,54.657826999999997,-110.706620000000001,0,1,NA,unmineable,NA,AM:401:SE-2014,250.000000000000000,103,1570.796326789999966,196349.540849000011804
9467,Y:257@15:SW,2015,2,1,unmineable,Grazing Lease 820577,Y,0,SW,55.154620999999999,-111.681960000000004,0,1,NA,unmineable,Grazing Lease 820577,Y:257@15:SW-2015,250.000000000000000,5089,1570.796326789999966,196349.540849000011804
9468,Y:294@24:SW,2013,4,0,west,NA,Y,0,SW,57.432290000000002,-111.522880000000001,1,1,west,west,McClelland Lake Fen - West,Y:294@24:SW-2013,250.000000000000000,7813,1570.796326789999966,196349.540849000011804
9469,Y:305@25:CT,2017,3,NA,east,NA,Y,0,CT,57.395721999999999,-111.211519999999993,1,1,east,east,McClelland Lake Fen - East,Y:305@25:CT-2017,250.000000000000000,9323,1570.796326789999966,196349.540849000011804
9470,Y:300@25:SW,2019,1,0,east,NA,Y,0,SW,57.446375000000003,-111.206770000000006,1,1,east,east,McClelland Lake Fen - East,Y:300@25:SW-2019,250.000000000000000,8676,1570.796326789999966,196349.540849000011804
9471,Y:344@25:NE,2016,3,NA,east,NA,Y,0,NE,57.368035999999996,-111.093109999999996,1,1,east,east,McClelland Lake Fen - East,Y:344@25:NE-2016,250.000000000000000,11547,1570.796326789999966,196349.540849000011804
9472,AM:403:NW,2017,1,0,unmineable,NA,AM,403,NW,54.614083999999998,-110.684950000000001,0,1,NA,unmineable,NA,AM:403:NW-2017,250.000000000000000,215,1570.796326789999966,196349.540849000011804
9473,Y:344@25:CT,2018,2,0,east,NA,Y,0,CT,57.365758999999997,-111.098089999999999,1,1,east,east,McClelland Lake Fen - East,Y:344@25:CT-2018,250.000000000000000,11519,1570.796326789999966,196349.540849000011804
9474,Y:297@24:SW,2017,2,0,west,NA,Y,0,SW,57.448524999999997,-111.432630000000003,1,1,west,west,McClelland Lake Fen - West,Y:297@24:SW-2017,250.000000000000000,8252,1570.796326789999966,196349.540849000011804
9475,AM:423:SE,2015,2,0,unmineable,NA,AM,423,SE,55.813496999999998,-110.573350000000005,0,1,NA,unmineable,NA,AM:423:SE-2015,250.000000000000000,774,1570.796326789999966,196349.540849000011804
9476,Y:301@25:SE,2017,2,0,east,NA,Y,0,SE,57.429617999999998,-111.204139999999995,1,1,east,east,McClelland Lake Fen - East,Y:301@25:SE-2017,250.000000000000000,8786,1570.796326789999966,196349.540849000011804
9477,AM:424:NE,2016,1,0,unmineable,NA,AM,424,NE,55.836545000000001,-110.842299999999994,0,1,NA,unmineable,NA,AM:424:NE-2016,250.000000000000000,851,1570.796326789999966,196349.540849000011804
9478,Y:280@21:SW,2016,1,0,unmineable,Northwest of Janvier,Y,0,SW,56.007707000000003,-110.802419999999998,0,1,NA,unmineable,Northwest of Janvier,Y:280@21:SW-2016,250.000000000000000,6753,1570.796326789999966,196349.540849000011804
9479,Y:200@1:SW,2013,4,0,unmineable,Marguerite Lake Wetlands,Y,0,SW,54.625931000000001,-110.734859999999998,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:200@1:SW-2013,250.000000000000000,2469,1570.796326789999966,196349.540849000011804
9480,Y:236@10:SE,2018,3,NA,mineable,NA,Y,0,SE,57.641900000000000,-111.202550000000002,1,1,NA,mineable,NA,Y:236@10:SE-2018,250.000000000000000,3986,1570.796326789999966,196349.540849000011804
9481,Y:328@30:NW,2013,2,0,unmineable,NA,Y,0,NW,55.868633000000003,-110.721379999999996,0,1,NA,unmineable,NA,Y:328@30:NW-2013,250.000000000000000,10465,1570.796326789999966,196349.540849000011804
9482,Y:296@24:CT,2018,1,NA,west,NA,Y,0,CT,57.438344000000001,-111.451380000000000,1,1,west,west,McClelland Lake Fen - West,Y:296@24:CT-2018,250.000000000000000,8006,1570.796326789999966,196349.540849000011804
9483,Y:216@5:NW,2017,4,0,unmineable,Southern Cold Lake,Y,0,NW,54.439915999999997,-110.068820000000002,0,1,NA,unmineable,Southern Cold Lake,Y:216@5:NW-2017,250.000000000000000,2962,1570.796326789999966,196349.540849000011804
9484,Y:341@25:NW,2019,2,0,east,NA,Y,0,NW,57.426374000000003,-111.230390000000000,1,1,east,east,McClelland Lake Fen - East,Y:341@25:NW-2019,250.000000000000000,11171,1570.796326789999966,196349.540849000011804
9485,Y:257@15:NW,2014,2,NA,unmineable,Grazing Lease 820577,Y,0,NW,55.159903999999997,-111.682119999999998,0,1,NA,unmineable,Grazing Lease 820577,Y:257@15:NW-2014,250.000000000000000,5020,1570.796326789999966,196349.540849000011804
9486,Y:238@24:A,2019,4,0,west,NA,Y,0,A,57.433171999999999,-111.463139999999996,1,1,west,west,McClelland Lake Fen - West,Y:238@24:A-2019,250.000000000000000,4187,1570.796326789999966,196349.540849000011804
9487,Y:287@22:NE,2017,3,NA,unmineable,NA,Y,0,NE,56.572341000000002,-111.247429999999994,0,1,NA,unmineable,NA,Y:287@22:NE-2017,250.000000000000000,7043,1570.796326789999966,196349.540849000011804
9488,Y:240@11:SE,2015,4,0,unmineable,NA,Y,0,SE,57.810887000000001,-111.117480000000000,0,1,NA,unmineable,NA,Y:240@11:SE-2015,250.000000000000000,4345,1570.796326789999966,196349.540849000011804
9489,Y:293@23:CT,2016,3,NA,east,NA,Y,0,CT,57.330598000000002,-111.344420000000000,1,1,east,east,McClelland Lake Fen - East,Y:293@23:CT-2016,250.000000000000000,7578,1570.796326789999966,196349.540849000011804
9490,Y:331@31:SE,2015,3,0,unmineable,NA,Y,0,SE,55.913148999999997,-110.544849999999997,0,1,NA,unmineable,NA,Y:331@31:SE-2015,250.000000000000000,10915,1570.796326789999966,196349.540849000011804
9491,Y:381@19:SE,2013,2,NA,unmineable,Northwest of Janvier,Y,0,SE,56.009335000000000,-110.827219999999997,0,1,NA,unmineable,Northwest of Janvier,Y:381@19:SE-2013,250.000000000000000,12271,1570.796326789999966,196349.540849000011804
9492,Y:467@53:C,2017,4,0,unmineable,NA,Y,0,C,56.028835999999998,-113.321979999999996,0,1,NA,unmineable,NA,Y:467@53:C-2017,250.000000000000000,13674,1570.796326789999966,196349.540849000011804
9493,Y:421@58:B,2018,2,0,unmineable,NA,Y,0,B,54.754204000000001,-112.369209999999995,0,1,NA,unmineable,NA,Y:421@58:B-2018,250.000000000000000,13077,1570.796326789999966,196349.540849000011804
9494,Y:243@24:D,2014,3,NA,west,NA,Y,0,D,57.460225999999999,-111.415049999999994,1,1,west,west,McClelland Lake Fen - West,Y:243@24:D-2014,250.000000000000000,4593,1570.796326789999966,196349.540849000011804
9495,Y:281@21:SW,2014,4,0,unmineable,Northwest of Janvier,Y,0,SW,56.005833000000003,-110.822620000000001,0,1,NA,unmineable,Northwest of Janvier,Y:281@21:SW-2014,250.000000000000000,6906,1570.796326789999966,196349.540849000011804
9496,Y:346@25:NW,2015,4,NA,east,NA,Y,0,NW,57.293036999999998,-111.221890000000002,1,1,east,east,McClelland Lake Fen - East,Y:346@25:NW-2015,250.000000000000000,11650,1570.796326789999966,196349.540849000011804
9497,Y:258@15:SE,2018,2,1,unmineable,Grazing Lease 820577,Y,0,SE,55.139800999999999,-111.679090000000002,0,1,NA,unmineable,Grazing Lease 820577,Y:258@15:SE-2018,250.000000000000000,5193,1570.796326789999966,196349.540849000011804
9498,Y:372@16:A,2019,3,NA,unmineable,NA,Y,0,A,54.530624000000003,-111.133949999999999,0,1,NA,unmineable,NA,Y:372@16:A-2019,250.000000000000000,12049,1570.796326789999966,196349.540849000011804
9499,AM:403:SW,2013,3,NA,unmineable,NA,AM,403,SW,54.608252999999998,-110.689229999999995,0,1,NA,unmineable,NA,AM:403:SW-2013,250.000000000000000,278,1570.796326789999966,196349.540849000011804
9500,Y:381@19:CT,2015,4,0,unmineable,Northwest of Janvier,Y,0,CT,56.012172000000000,-110.831990000000005,0,1,NA,unmineable,Northwest of Janvier,Y:381@19:CT-2015,250.000000000000000,12185,1570.796326789999966,196349.540849000011804
9501,Y:329@30:SW,2013,2,0,unmineable,NA,Y,0,SW,55.858351999999996,-110.690680000000000,0,1,NA,unmineable,NA,Y:329@30:SW-2013,250.000000000000000,10646,1570.796326789999966,196349.540849000011804
9502,Y:218@5:NW,2013,4,0,unmineable,Southern Cold Lake,Y,0,NW,54.441457000000000,-110.114789999999999,0,1,NA,unmineable,Southern Cold Lake,Y:218@5:NW-2013,250.000000000000000,3246,1570.796326789999966,196349.540849000011804
9503,Y:308@26:NE,2015,1,NA,unmineable,NA,Y,0,NE,55.614113000000003,-110.799440000000004,0,1,NA,unmineable,NA,Y:308@26:NE-2015,250.000000000000000,9425,1570.796326789999966,196349.540849000011804
9504,Y:341@25:SW,2017,4,NA,east,NA,Y,0,SW,57.420847000000002,-111.230130000000003,1,1,east,east,McClelland Lake Fen - East,Y:341@25:SW-2017,250.000000000000000,11227,1570.796326789999966,196349.540849000011804
9505,Y:223@6:SE,2013,1,NA,unmineable,NA,Y,0,SE,54.527406999999997,-111.229270000000000,0,1,NA,unmineable,NA,Y:223@6:SE-2013,250.000000000000000,3400,1570.796326789999966,196349.540849000011804
9506,Y:304@25:NE,2017,1,0,east,NA,Y,0,NE,57.424171000000001,-111.197509999999994,1,1,east,east,McClelland Lake Fen - East,Y:304@25:NE-2017,250.000000000000000,9207,1570.796326789999966,196349.540849000011804
9507,Y:344@25:SE,2019,2,NA,east,NA,Y,0,SE,57.362915999999998,-111.093080000000000,1,1,east,east,McClelland Lake Fen - East,Y:344@25:SE-2019,250.000000000000000,11613,1570.796326789999966,196349.540849000011804
9508,AM:442:SE,2014,2,0,unmineable,NA,AM,442,SE,55.083004000000003,-111.752840000000006,0,1,NA,unmineable,NA,AM:442:SE-2014,250.000000000000000,1895,1570.796326789999966,196349.540849000011804
9509,Y:319@27:SW,2015,2,NA,unmineable,NA,Y,0,SW,56.327468000000003,-110.950680000000006,0,1,NA,unmineable,NA,Y:319@27:SW-2015,250.000000000000000,10068,1570.796326789999966,196349.540849000011804
9510,Y:267@23:A,2016,1,NA,east,NA,Y,0,A,57.365730999999997,-111.313209999999998,1,1,east,east,McClelland Lake Fen - East,Y:267@23:A-2016,250.000000000000000,5858,1570.796326789999966,196349.540849000011804
9511,RS:26:N,2013,3,NA,east,NA,RS,26,N,57.454565000000002,-111.166250000000005,1,1,east,east,McClelland Lake Fen - East,RS:26:N-2013,250.000000000000000,1936,1570.796326789999966,196349.540849000011804
9512,Y:282@23:A,2019,2,1,east,NA,Y,0,A,57.356529999999999,-111.250290000000007,1,1,east,east,McClelland Lake Fen - East,Y:282@23:A-2019,250.000000000000000,6941,1570.796326789999966,196349.540849000011804
9513,Y:298@24:SE,2017,2,0,west,NA,Y,0,SE,57.456083999999997,-111.392579999999995,1,1,west,west,McClelland Lake Fen - West,Y:298@24:SE-2017,250.000000000000000,8350,1570.796326789999966,196349.540849000011804
9514,Y:464@21:B,2016,3,0,unmineable,Northwest of Janvier,Y,0,B,56.023612999999997,-110.872129999999999,0,1,NA,unmineable,Northwest of Janvier,Y:464@21:B-2016,250.000000000000000,13508,1570.796326789999966,196349.540849000011804
9515,Y:464@21:A,2017,1,0,unmineable,Northwest of Janvier,Y,0,A,56.024152000000001,-110.880970000000005,0,1,NA,unmineable,Northwest of Janvier,Y:464@21:A-2017,250.000000000000000,13488,1570.796326789999966,196349.540849000011804
9516,Y:301@25:NE,2016,2,0,east,NA,Y,0,NE,57.435006999999999,-111.204189999999997,1,1,east,east,McClelland Lake Fen - East,Y:301@25:NE-2016,250.000000000000000,8729,1570.796326789999966,196349.540849000011804
9517,AM:401:SW,2015,3,0,unmineable,NA,AM,401,SW,54.656922000000002,-110.712969999999999,0,1,NA,unmineable,NA,AM:401:SW-2015,250.000000000000000,114,1570.796326789999966,196349.540849000011804
9518,Y:343@25:NW,2018,1,NA,east,NA,Y,0,NW,57.403855999999998,-111.197479999999999,1,1,east,east,McClelland Lake Fen - East,Y:343@25:NW-2018,250.000000000000000,11464,1570.796326789999966,196349.540849000011804
9519,Y:313@27:SE,2015,2,NA,unmineable,NA,Y,0,SE,56.274417000000000,-110.851920000000007,0,1,NA,unmineable,NA,Y:313@27:SE-2015,250.000000000000000,9617,1570.796326789999966,196349.540849000011804
9520,AM:403:CT,2015,3,1,unmineable,NA,AM,403,CT,54.610992000000003,-110.688580000000002,0,1,NA,unmineable,NA,AM:403:CT-2015,250.000000000000000,163,1570.796326789999966,196349.540849000011804
9521,Y:412@39:D,2015,1,0,unmineable,NA,Y,0,D,54.967514999999999,-111.841499999999996,0,1,NA,unmineable,NA,Y:412@39:D-2015,250.000000000000000,12821,1570.796326789999966,196349.540849000011804
9522,Y:291@23:NE,2013,3,NA,east,NA,Y,0,NE,57.344602000000002,-111.317220000000006,1,1,east,east,McClelland Lake Fen - East,Y:291@23:NE-2013,250.000000000000000,7475,1570.796326789999966,196349.540849000011804
9523,Y:236@10:SE,2015,2,0,mineable,NA,Y,0,SE,57.641900000000000,-111.202550000000002,1,1,NA,mineable,NA,Y:236@10:SE-2015,250.000000000000000,3976,1570.796326789999966,196349.540849000011804
9524,Y:236@10:CT,2019,3,NA,mineable,NA,Y,0,CT,57.644641000000000,-111.207639999999998,1,1,NA,mineable,NA,Y:236@10:CT-2019,250.000000000000000,3918,1570.796326789999966,196349.540849000011804
9525,Y:372@16:B,2019,2,NA,unmineable,NA,Y,0,B,54.532342999999997,-111.146789999999996,0,1,NA,unmineable,NA,Y:372@16:B-2019,250.000000000000000,12070,1570.796326789999966,196349.540849000011804
9526,Y:245@24:H,2016,2,NA,west,NA,Y,0,H,57.453673000000002,-111.388090000000005,1,1,west,west,McClelland Lake Fen - West,Y:245@24:H-2016,250.000000000000000,4671,1570.796326789999966,196349.540849000011804
9527,Y:265@23:C,2013,3,NA,east,NA,Y,0,C,57.365110000000001,-111.230670000000003,1,1,east,east,McClelland Lake Fen - East,Y:265@23:C-2013,250.000000000000000,5692,1570.796326789999966,196349.540849000011804
9528,Y:295@24:NE,2016,4,1,west,NA,Y,0,NE,57.436951999999998,-111.495840000000001,1,1,west,west,McClelland Lake Fen - West,Y:295@24:NE-2016,250.000000000000000,7895,1570.796326789999966,196349.540849000011804
9529,Y:218@5:NE,2017,1,NA,unmineable,Southern Cold Lake,Y,0,NE,54.441352999999999,-110.105519999999999,0,1,NA,unmineable,Southern Cold Lake,Y:218@5:NE-2017,250.000000000000000,3210,1570.796326789999966,196349.540849000011804
9530,Y:268@23:B,2019,3,0,east,NA,Y,0,B,57.345086999999999,-111.283460000000005,1,1,east,east,McClelland Lake Fen - East,Y:268@23:B-2019,250.000000000000000,6013,1570.796326789999966,196349.540849000011804
9531,Y:322@25:SW,2014,3,NA,east,NA,Y,0,SW,57.436394000000000,-111.184809999999999,1,1,east,east,McClelland Lake Fen - East,Y:322@25:SW-2014,250.000000000000000,10081,1570.796326789999966,196349.540849000011804
9532,Y:262@7:SE,2019,4,0,east,NA,Y,0,SE,57.461612000000002,-111.205920000000006,1,1,east,east,McClelland Lake Fen - East,Y:262@7:SE-2019,250.000000000000000,5532,1570.796326789999966,196349.540849000011804
9533,Y:350@24:CT,2019,2,NA,west,NA,Y,0,CT,57.434435999999998,-111.477019999999996,1,1,west,west,McClelland Lake Fen - West,Y:350@24:CT-2019,250.000000000000000,11725,1570.796326789999966,196349.540849000011804
9534,Y:323@25:NE,2014,4,NA,east,NA,Y,0,NE,57.440928000000000,-111.197760000000002,1,1,east,east,McClelland Lake Fen - East,Y:323@25:NE-2014,250.000000000000000,10154,1570.796326789999966,196349.540849000011804
9535,Y:323@25:SE,2013,4,NA,east,NA,Y,0,SE,57.437038000000001,-111.198200000000000,1,1,east,east,McClelland Lake Fen - East,Y:323@25:SE-2013,250.000000000000000,10217,1570.796326789999966,196349.540849000011804
9536,Y:242@24:A,2013,4,NA,west,NA,Y,0,A,57.441426000000000,-111.438460000000006,1,1,west,west,McClelland Lake Fen - West,Y:242@24:A-2013,250.000000000000000,4447,1570.796326789999966,196349.540849000011804
9537,Y:304@25:NE,2018,4,0,east,NA,Y,0,NE,57.424171000000001,-111.197509999999994,1,1,east,east,McClelland Lake Fen - East,Y:304@25:NE-2018,250.000000000000000,9190,1570.796326789999966,196349.540849000011804
9538,AM:425:NW,2016,1,NA,unmineable,NA,AM,425,NW,55.931283000000001,-111.151939999999996,0,1,NA,unmineable,NA,AM:425:NW-2016,250.000000000000000,1025,1570.796326789999966,196349.540849000011804
9539,Y:243@24:B,2013,2,NA,west,NA,Y,0,B,57.454659999999997,-111.413929999999993,1,1,west,west,McClelland Lake Fen - West,Y:243@24:B-2013,250.000000000000000,4562,1570.796326789999966,196349.540849000011804
9540,AM:422:CT,2014,2,0,unmineable,NA,AM,422,CT,55.751626000000002,-110.536619999999999,0,1,NA,unmineable,NA,AM:422:CT-2014,250.000000000000000,668,1570.796326789999966,196349.540849000011804
9541,Y:317@27:SE,2017,1,0,unmineable,NA,Y,0,SE,56.245213999999997,-110.978809999999996,0,1,NA,unmineable,NA,Y:317@27:SE-2017,250.000000000000000,9754,1570.796326789999966,196349.540849000011804
9542,Y:341@25:SE,2013,4,NA,east,NA,Y,0,SE,57.421712999999997,-111.221720000000005,1,1,east,east,McClelland Lake Fen - East,Y:341@25:SE-2013,250.000000000000000,11183,1570.796326789999966,196349.540849000011804
9543,Y:298@24:NW,2019,2,NA,west,NA,Y,0,NW,57.461441999999998,-111.402640000000005,1,1,west,west,McClelland Lake Fen - West,Y:298@24:NW-2019,250.000000000000000,8326,1570.796326789999966,196349.540849000011804
9544,RS:27:E,2014,1,NA,east,NA,RS,27,E,57.281816999999997,-111.255129999999994,1,1,east,east,McClelland Lake Fen - East,RS:27:E-2014,250.000000000000000,2204,1570.796326789999966,196349.540849000011804
9545,Y:218@5:SE,2014,3,0,unmineable,Southern Cold Lake,Y,0,SE,54.436000000000000,-110.105750000000000,0,1,NA,unmineable,Southern Cold Lake,Y:218@5:SE-2014,250.000000000000000,3252,1570.796326789999966,196349.540849000011804
9546,Y:268@23:B,2016,2,NA,east,NA,Y,0,B,57.345086999999999,-111.283460000000005,1,1,east,east,McClelland Lake Fen - East,Y:268@23:B-2016,250.000000000000000,6003,1570.796326789999966,196349.540849000011804
9547,RS:26:W,2016,3,NA,east,NA,RS,26,W,57.467264999999998,-111.173860000000005,1,1,east,east,McClelland Lake Fen - East,RS:26:W-2016,250.000000000000000,2145,1570.796326789999966,196349.540849000011804
9548,Y:268@23:C,2019,1,0,east,NA,Y,0,C,57.348391999999997,-111.287940000000006,1,1,east,east,McClelland Lake Fen - East,Y:268@23:C-2019,250.000000000000000,6046,1570.796326789999966,196349.540849000011804
9549,AM:401:NW,2013,4,NA,unmineable,NA,AM,401,NW,54.662224000000002,-110.712900000000005,0,1,NA,unmineable,NA,AM:401:NW-2013,250.000000000000000,77,1570.796326789999966,196349.540849000011804
9550,Y:397@37:D,2014,3,NA,unmineable,NA,Y,0,D,55.045915000000001,-112.113709999999998,0,1,NA,unmineable,NA,Y:397@37:D-2014,250.000000000000000,12560,1570.796326789999966,196349.540849000011804
9551,RS:27:J,2019,1,0,east,NA,RS,27,J,57.311919000000003,-111.211510000000004,1,1,east,east,McClelland Lake Fen - East,RS:27:J-2019,250.000000000000000,2328,1570.796326789999966,196349.540849000011804
9552,Y:304@25:SW,2016,3,1,east,NA,Y,0,SW,57.418601000000002,-111.207350000000005,1,1,east,east,McClelland Lake Fen - East,Y:304@25:SW-2016,250.000000000000000,9275,1570.796326789999966,196349.540849000011804
9553,Y:293@23:SE,2016,2,NA,east,NA,Y,0,SE,57.327953000000001,-111.339399999999998,1,1,east,east,McClelland Lake Fen - East,Y:293@23:SE-2016,250.000000000000000,7666,1570.796326789999966,196349.540849000011804
9554,Y:343@25:CT,2019,2,NA,east,NA,Y,0,CT,57.401176000000000,-111.189670000000007,1,1,east,east,McClelland Lake Fen - East,Y:343@25:CT-2019,250.000000000000000,11412,1570.796326789999966,196349.540849000011804
9555,AM:441:SW,2014,3,0,unmineable,NA,AM,441,SW,55.156740999999997,-111.773910000000001,0,1,NA,unmineable,NA,AM:441:SW-2014,250.000000000000000,1772,1570.796326789999966,196349.540849000011804
9556,Y:372@16:C,2019,3,NA,unmineable,NA,Y,0,C,54.538601999999997,-111.144279999999995,0,1,NA,unmineable,NA,Y:372@16:C-2019,250.000000000000000,12099,1570.796326789999966,196349.540849000011804
