"SDD","WTStation","Station","x2013","x2014","x2015","x2016","x2017","x2018","x2019","NYears"
"AM-414-CT-W-30","AM:414:CT","AM-414-CT",NA,NA,NA,NA,NA,0,0,2
"AM-414-CT-W-40","AM:414:CT","AM-414-CT",NA,NA,NA,NA,NA,0,0,2
"AM-414-CT-W-50","AM:414:CT","AM-414-CT",NA,NA,NA,NA,NA,0,0,2
"AM-414-NE-C-0","AM:414:NE","AM-414-NE",NA,NA,NA,NA,0,NA,0,2
"AM-414-NE-E-10","AM:414:NE","AM-414-NE",NA,NA,NA,NA,NA,NA,40,1
"AM-414-NE-N-10","AM:414:NE","AM-414-NE",NA,NA,NA,NA,0,NA,0,2
"AM-414-NE-N-20","AM:414:NE","AM-414-NE",NA,NA,NA,NA,0,NA,0,2
"AM-414-NE-N-30","AM:414:NE","AM-414-NE",NA,NA,NA,NA,0,NA,0,2
"AM-414-NE-N-40","AM:414:NE","AM-414-NE",NA,NA,NA,NA,0,NA,0,2
"AM-414-NE-N-50","AM:414:NE","AM-414-NE",NA,NA,NA,NA,0,NA,0,2
"AM-414-NE-S-10","AM:414:NE","AM-414-NE",NA,NA,NA,NA,NA,NA,45,1
"AM-414-NE-W-10","AM:414:NE","AM-414-NE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-NE-W-20","AM:414:NE","AM-414-NE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-NE-W-30","AM:414:NE","AM-414-NE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-NE-W-40","AM:414:NE","AM-414-NE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-NE-W-50","AM:414:NE","AM-414-NE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-NW-C-0","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-E-10","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-E-20","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-E-30","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-E-40","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-E-50","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-N-10","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-N-20","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-N-30","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-N-40","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-N-50","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-S-10","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-S-20","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-S-30","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-S-40","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-S-50","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-W-10","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-W-20","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-W-30","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-W-40","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-NW-W-50","AM:414:NW","AM-414-NW",NA,NA,NA,NA,0,0,0,3
"AM-414-SE-C-0","AM:414:SE","AM-414-SE",NA,NA,NA,NA,0,0,0,3
"AM-414-SE-E-10","AM:414:SE","AM-414-SE",NA,NA,NA,NA,30,NA,0,2
"AM-414-SE-E-20","AM:414:SE","AM-414-SE",NA,NA,NA,NA,40,NA,1,2
"AM-414-SE-E-30","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,2,1
"AM-414-SE-E-40","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,12,1
"AM-414-SE-E-50","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,1,1
"AM-414-SE-N-10","AM:414:SE","AM-414-SE",NA,NA,NA,NA,0,0,0,3
"AM-414-SE-N-20","AM:414:SE","AM-414-SE",NA,NA,NA,NA,0,NA,0,2
"AM-414-SE-N-30","AM:414:SE","AM-414-SE",NA,NA,NA,NA,0,NA,0,2
"AM-414-SE-N-40","AM:414:SE","AM-414-SE",NA,NA,NA,NA,0,NA,0,2
"AM-414-SE-N-50","AM:414:SE","AM-414-SE",NA,NA,NA,NA,0,NA,0,2
"AM-414-SE-S-10","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,0,0,2
"AM-414-SE-S-20","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-SE-S-30","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,0.3,1
"AM-414-SE-S-40","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,2,1
"AM-414-SE-S-50","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,14.6,1
"AM-414-SE-W-10","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,0,0,2
"AM-414-SE-W-20","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-SE-W-30","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-SE-W-40","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-SE-W-50","AM:414:SE","AM-414-SE",NA,NA,NA,NA,NA,NA,0,1
"AM-414-SW-C-0","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-E-10","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-E-20","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-E-30","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-E-40","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-E-50","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-N-10","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-N-20","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-N-30","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-N-40","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-N-50","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-S-10","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-S-20","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-S-30","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-S-40","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-S-50","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-W-10","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,0,0,3
"AM-414-SW-W-20","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-W-30","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-W-40","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-414-SW-W-50","AM:414:SW","AM-414-SW",NA,NA,NA,NA,0,NA,0,2
"AM-420-CT-C-0","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-E-10","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-E-20","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-E-30","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-E-40","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-E-50","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-N-10","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-N-20","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-N-30","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-N-40","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-N-50","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-S-10","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-S-20","AM:420:CT","AM-420-CT",NA,12,NA,NA,NA,NA,NA,1
"AM-420-CT-S-30","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-S-40","AM:420:CT","AM-420-CT",NA,4,NA,NA,NA,NA,NA,1
"AM-420-CT-S-50","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-W-10","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-W-20","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-W-30","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-W-40","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-CT-W-50","AM:420:CT","AM-420-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-C-0","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-E-10","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-E-20","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-E-30","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-E-40","AM:420:NE","AM-420-NE",NA,7,NA,NA,NA,NA,NA,1
"AM-420-NE-E-50","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-N-10","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-N-20","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-N-30","AM:420:NE","AM-420-NE",NA,6,NA,NA,NA,NA,NA,1
"AM-420-NE-N-40","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-N-50","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-S-10","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-S-20","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-S-30","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-S-40","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-S-50","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-W-10","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-W-20","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-W-30","AM:420:NE","AM-420-NE",NA,2,NA,NA,NA,NA,NA,1
"AM-420-NE-W-40","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NE-W-50","AM:420:NE","AM-420-NE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-C-0","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-E-10","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-E-20","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-E-30","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-E-40","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-E-50","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-N-10","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-N-20","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-N-30","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-N-40","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-N-50","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-S-10","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-S-20","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-S-30","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-S-40","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-S-50","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-W-10","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-W-20","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-W-30","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-W-40","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-NW-W-50","AM:420:NW","AM-420-NW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-C-0","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-E-10","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-E-20","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-E-30","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-E-40","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-E-50","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-N-10","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-N-20","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-N-30","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-N-40","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-N-50","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-S-10","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-S-20","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-S-30","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-S-40","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-S-50","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-W-10","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-W-20","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-W-30","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-W-40","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SE-W-50","AM:420:SE","AM-420-SE",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SW-C-0","AM:420:SW","AM-420-SW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SW-E-10","AM:420:SW","AM-420-SW",NA,14,NA,NA,NA,NA,NA,1
"AM-420-SW-N-10","AM:420:SW","AM-420-SW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SW-N-20","AM:420:SW","AM-420-SW",NA,8,NA,NA,NA,NA,NA,1
"AM-420-SW-N-30","AM:420:SW","AM-420-SW",NA,7,NA,NA,NA,NA,NA,1
"AM-420-SW-N-40","AM:420:SW","AM-420-SW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SW-N-50","AM:420:SW","AM-420-SW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SW-S-10","AM:420:SW","AM-420-SW",NA,10,NA,NA,NA,NA,NA,1
"AM-420-SW-S-20","AM:420:SW","AM-420-SW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SW-S-30","AM:420:SW","AM-420-SW",NA,8,NA,NA,NA,NA,NA,1
"AM-420-SW-S-40","AM:420:SW","AM-420-SW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SW-S-50","AM:420:SW","AM-420-SW",NA,9,NA,NA,NA,NA,NA,1
"AM-420-SW-W-10","AM:420:SW","AM-420-SW",NA,0,NA,NA,NA,NA,NA,1
"AM-420-SW-W-20","AM:420:SW","AM-420-SW",NA,12,NA,NA,NA,NA,NA,1
"AM-420-SW-W-30","AM:420:SW","AM-420-SW",NA,4,NA,NA,NA,NA,NA,1
"AM-420-SW-W-40","AM:420:SW","AM-420-SW",NA,10,NA,NA,NA,NA,NA,1
"AM-420-SW-W-50","AM:420:SW","AM-420-SW",NA,8,NA,NA,NA,NA,NA,1
"AM-422-CT-C-0","AM:422:CT","AM-422-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-422-CT-E-10","AM:422:CT","AM-422-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-422-CT-E-20","AM:422:CT","AM-422-CT",NA,10,NA,NA,NA,NA,NA,1
"AM-422-CT-E-30","AM:422:CT","AM-422-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-422-CT-E-40","AM:422:CT","AM-422-CT",NA,21,NA,NA,NA,NA,NA,1
"AM-422-CT-E-50","AM:422:CT","AM-422-CT",NA,11,NA,NA,NA,NA,NA,1
"AM-422-CT-N-10","AM:422:CT","AM-422-CT",NA,10,NA,NA,NA,NA,NA,1
"AM-422-CT-N-20","AM:422:CT","AM-422-CT",NA,12,NA,NA,NA,NA,NA,1
"AM-422-CT-N-30","AM:422:CT","AM-422-CT",NA,13,NA,NA,NA,NA,NA,1
"AM-422-CT-N-40","AM:422:CT","AM-422-CT",NA,15,NA,NA,NA,NA,NA,1
"AM-422-CT-N-50","AM:422:CT","AM-422-CT",NA,23,NA,NA,NA,NA,NA,1
"AM-422-CT-S-10","AM:422:CT","AM-422-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-422-CT-S-20","AM:422:CT","AM-422-CT",NA,6,NA,NA,NA,NA,NA,1
"AM-422-CT-S-30","AM:422:CT","AM-422-CT",NA,14,NA,NA,NA,NA,NA,1
"AM-422-CT-S-40","AM:422:CT","AM-422-CT",NA,7,NA,NA,NA,NA,NA,1
"AM-422-CT-S-50","AM:422:CT","AM-422-CT",NA,6,NA,NA,NA,NA,NA,1
"AM-422-CT-W-10","AM:422:CT","AM-422-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-422-CT-W-20","AM:422:CT","AM-422-CT",NA,19,NA,NA,NA,NA,NA,1
"AM-422-CT-W-30","AM:422:CT","AM-422-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-422-CT-W-40","AM:422:CT","AM-422-CT",NA,0,NA,NA,NA,NA,NA,1
"AM-422-CT-W-50","AM:422:CT","AM-422-CT",NA,12,NA,NA,NA,NA,NA,1
"AM-423-CT-C-0","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-E-10","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-E-20","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-E-30","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-E-40","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-E-50","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-N-10","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-N-20","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-N-30","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-N-40","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-N-50","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-S-10","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-S-20","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-S-30","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-S-40","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-S-50","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-W-10","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-W-20","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-W-30","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-W-40","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-CT-W-50","AM:423:CT","AM-423-CT",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-C-0","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-E-10","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-E-20","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-E-30","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-E-40","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-E-50","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-N-10","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-N-20","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-N-30","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-N-40","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-N-50","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-S-10","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-S-20","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-S-30","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-S-40","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-S-50","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-W-10","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-W-20","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-W-30","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-W-40","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NE-W-50","AM:423:NE","AM-423-NE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-C-0","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-E-10","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-E-20","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-E-30","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-E-40","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-E-50","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-N-10","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-N-20","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-N-30","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-N-40","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-N-50","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-S-10","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-S-20","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-S-30","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-S-40","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-S-50","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-W-10","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-W-20","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-W-30","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-W-40","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-NW-W-50","AM:423:NW","AM-423-NW",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-C-0","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-E-10","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-E-20","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-E-30","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-E-40","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-E-50","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-N-10","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-N-20","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-N-30","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-N-40","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
"AM-423-SE-N-50","AM:423:SE","AM-423-SE",NA,NA,NA,NA,0,NA,NA,1
