"WTStation","Station","VegDate","Plot","Distance","Depth","year","SDD"
"AM:403:NE","AM-403-NE",2015-06-19,"W",20,0,2015,"AM-403-NE-W-20"
"AM:403:NE","AM-403-NE",2015-06-19,"W",30,0,2015,"AM-403-NE-W-30"
"AM:403:NE","AM-403-NE",2015-06-19,"W",40,0,2015,"AM-403-NE-W-40"
"AM:403:NE","AM-403-NE",2015-06-19,"W",50,0,2015,"AM-403-NE-W-50"
"AM:403:NE","AM-403-NE",2017-07-11,"C",0,0,2017,"AM-403-NE-C-0"
"AM:403:NE","AM-403-NE",2017-07-11,"N",10,0,2017,"AM-403-NE-N-10"
"AM:403:NE","AM-403-NE",2017-07-11,"N",20,0,2017,"AM-403-NE-N-20"
"AM:403:NE","AM-403-NE",2017-07-11,"N",30,0,2017,"AM-403-NE-N-30"
"AM:403:NE","AM-403-NE",2017-07-11,"N",40,0,2017,"AM-403-NE-N-40"
"AM:403:NE","AM-403-NE",2017-07-11,"N",50,0,2017,"AM-403-NE-N-50"
"AM:403:NE","AM-403-NE",2017-07-11,"E",10,0,2017,"AM-403-NE-E-10"
"AM:403:NE","AM-403-NE",2017-07-11,"E",20,0,2017,"AM-403-NE-E-20"
"AM:403:NE","AM-403-NE",2017-07-11,"E",30,0,2017,"AM-403-NE-E-30"
"AM:403:NE","AM-403-NE",2017-07-11,"E",40,0,2017,"AM-403-NE-E-40"
"AM:403:NE","AM-403-NE",2017-07-11,"E",50,0,2017,"AM-403-NE-E-50"
"AM:403:NE","AM-403-NE",2017-07-11,"S",10,0,2017,"AM-403-NE-S-10"
"AM:403:NE","AM-403-NE",2017-07-11,"S",20,0,2017,"AM-403-NE-S-20"
"AM:403:NE","AM-403-NE",2017-07-11,"S",30,0,2017,"AM-403-NE-S-30"
"AM:403:NE","AM-403-NE",2017-07-11,"S",40,0,2017,"AM-403-NE-S-40"
"AM:403:NE","AM-403-NE",2017-07-11,"S",50,0,2017,"AM-403-NE-S-50"
"AM:403:NE","AM-403-NE",2017-07-11,"W",10,0,2017,"AM-403-NE-W-10"
"AM:403:NE","AM-403-NE",2017-07-11,"W",20,0,2017,"AM-403-NE-W-20"
"AM:403:NE","AM-403-NE",2017-07-11,"W",30,0,2017,"AM-403-NE-W-30"
"AM:403:NE","AM-403-NE",2017-07-11,"W",40,0,2017,"AM-403-NE-W-40"
"AM:403:NE","AM-403-NE",2017-07-11,"W",50,0,2017,"AM-403-NE-W-50"
"AM:403:NW","AM-403-NW",2014-07-11,"C",0,11.5,2014,"AM-403-NW-C-0"
"AM:403:NW","AM-403-NW",2014-07-11,"N",10,0,2014,"AM-403-NW-N-10"
"AM:403:NW","AM-403-NW",2014-07-11,"N",20,0,2014,"AM-403-NW-N-20"
"AM:403:NW","AM-403-NW",2014-07-11,"N",30,3,2014,"AM-403-NW-N-30"
"AM:403:NW","AM-403-NW",2014-07-11,"N",40,9,2014,"AM-403-NW-N-40"
"AM:403:NW","AM-403-NW",2014-07-11,"N",50,2,2014,"AM-403-NW-N-50"
"AM:403:NW","AM-403-NW",2014-07-11,"E",10,13,2014,"AM-403-NW-E-10"
"AM:403:NW","AM-403-NW",2014-07-11,"E",20,13,2014,"AM-403-NW-E-20"
"AM:403:NW","AM-403-NW",2014-07-11,"E",30,7,2014,"AM-403-NW-E-30"
"AM:403:NW","AM-403-NW",2014-07-11,"E",40,2,2014,"AM-403-NW-E-40"
"AM:403:NW","AM-403-NW",2014-07-11,"E",50,2,2014,"AM-403-NW-E-50"
"AM:403:NW","AM-403-NW",2014-07-11,"S",10,14,2014,"AM-403-NW-S-10"
"AM:403:NW","AM-403-NW",2014-07-11,"S",20,21,2014,"AM-403-NW-S-20"
"AM:403:NW","AM-403-NW",2014-07-11,"S",30,13,2014,"AM-403-NW-S-30"
"AM:403:NW","AM-403-NW",2014-07-11,"S",40,23,2014,"AM-403-NW-S-40"
"AM:403:NW","AM-403-NW",2014-07-11,"S",50,29,2014,"AM-403-NW-S-50"
"AM:403:NW","AM-403-NW",2014-07-11,"W",10,9,2014,"AM-403-NW-W-10"
"AM:403:NW","AM-403-NW",2014-07-11,"W",20,9,2014,"AM-403-NW-W-20"
"AM:403:NW","AM-403-NW",2014-07-11,"W",30,16,2014,"AM-403-NW-W-30"
"AM:403:NW","AM-403-NW",2014-07-11,"W",40,16,2014,"AM-403-NW-W-40"
"AM:403:NW","AM-403-NW",2014-07-11,"W",50,13,2014,"AM-403-NW-W-50"
"AM:403:NW","AM-403-NW",2015-06-19,"N",10,0,2015,"AM-403-NW-N-10"
"AM:403:NW","AM-403-NW",2015-06-19,"N",20,8,2015,"AM-403-NW-N-20"
"AM:403:NW","AM-403-NW",2015-06-19,"N",30,10,2015,"AM-403-NW-N-30"
"AM:403:NW","AM-403-NW",2015-06-19,"N",40,11,2015,"AM-403-NW-N-40"
"AM:403:NW","AM-403-NW",2015-06-19,"N",50,24,2015,"AM-403-NW-N-50"
"AM:403:NW","AM-403-NW",2015-06-19,"E",10,0,2015,"AM-403-NW-E-10"
"AM:403:NW","AM-403-NW",2015-06-19,"E",20,0,2015,"AM-403-NW-E-20"
"AM:403:NW","AM-403-NW",2015-06-19,"E",30,0,2015,"AM-403-NW-E-30"
"AM:403:NW","AM-403-NW",2015-06-19,"E",40,0,2015,"AM-403-NW-E-40"
"AM:403:NW","AM-403-NW",2015-06-19,"E",50,2,2015,"AM-403-NW-E-50"
"AM:403:NW","AM-403-NW",2015-06-19,"S",10,0,2015,"AM-403-NW-S-10"
"AM:403:NW","AM-403-NW",2015-06-19,"S",20,0,2015,"AM-403-NW-S-20"
"AM:403:NW","AM-403-NW",2015-06-19,"S",30,0,2015,"AM-403-NW-S-30"
"AM:403:NW","AM-403-NW",2015-06-19,"S",40,0,2015,"AM-403-NW-S-40"
"AM:403:NW","AM-403-NW",2015-06-19,"S",50,0,2015,"AM-403-NW-S-50"
"AM:403:NW","AM-403-NW",2015-06-19,"W",10,0,2015,"AM-403-NW-W-10"
"AM:403:NW","AM-403-NW",2015-06-19,"W",20,0,2015,"AM-403-NW-W-20"
"AM:403:NW","AM-403-NW",2015-06-19,"W",30,0,2015,"AM-403-NW-W-30"
"AM:403:NW","AM-403-NW",2015-06-19,"W",40,0,2015,"AM-403-NW-W-40"
"AM:403:NW","AM-403-NW",2015-06-19,"W",50,0,2015,"AM-403-NW-W-50"
"AM:403:SE","AM-403-SE",2014-07-11,"C",0,0,2014,"AM-403-SE-C-0"
"AM:403:SE","AM-403-SE",2014-07-11,"N",10,0,2014,"AM-403-SE-N-10"
"AM:403:SE","AM-403-SE",2014-07-11,"N",20,0,2014,"AM-403-SE-N-20"
"AM:403:SE","AM-403-SE",2014-07-11,"N",30,0,2014,"AM-403-SE-N-30"
"AM:403:SE","AM-403-SE",2014-07-11,"N",40,0,2014,"AM-403-SE-N-40"
"AM:403:SE","AM-403-SE",2014-07-11,"N",50,0,2014,"AM-403-SE-N-50"
"AM:403:SE","AM-403-SE",2014-07-11,"E",10,0,2014,"AM-403-SE-E-10"
"AM:403:SE","AM-403-SE",2014-07-11,"E",20,0,2014,"AM-403-SE-E-20"
"AM:403:SE","AM-403-SE",2014-07-11,"E",30,0,2014,"AM-403-SE-E-30"
"AM:403:SE","AM-403-SE",2014-07-11,"E",40,0,2014,"AM-403-SE-E-40"
"AM:403:SE","AM-403-SE",2014-07-11,"E",50,6,2014,"AM-403-SE-E-50"
"AM:403:SE","AM-403-SE",2014-07-11,"S",10,0,2014,"AM-403-SE-S-10"
"AM:403:SE","AM-403-SE",2014-07-11,"S",20,0,2014,"AM-403-SE-S-20"
"AM:403:SE","AM-403-SE",2014-07-11,"S",30,0,2014,"AM-403-SE-S-30"
"AM:403:SE","AM-403-SE",2014-07-11,"S",40,0,2014,"AM-403-SE-S-40"
"AM:403:SE","AM-403-SE",2014-07-11,"S",50,0,2014,"AM-403-SE-S-50"
"AM:403:SE","AM-403-SE",2014-07-11,"W",10,0,2014,"AM-403-SE-W-10"
"AM:403:SE","AM-403-SE",2014-07-11,"W",20,0,2014,"AM-403-SE-W-20"
"AM:403:SE","AM-403-SE",2014-07-11,"W",30,0,2014,"AM-403-SE-W-30"
"AM:403:SE","AM-403-SE",2014-07-11,"W",40,0,2014,"AM-403-SE-W-40"
"AM:403:SE","AM-403-SE",2014-07-11,"W",50,0,2014,"AM-403-SE-W-50"
"AM:403:SE","AM-403-SE",2015-06-19,"N",10,0,2015,"AM-403-SE-N-10"
"AM:403:SE","AM-403-SE",2015-06-19,"N",20,0,2015,"AM-403-SE-N-20"
"AM:403:SE","AM-403-SE",2015-06-19,"N",30,0,2015,"AM-403-SE-N-30"
"AM:403:SE","AM-403-SE",2015-06-19,"N",40,0,2015,"AM-403-SE-N-40"
"AM:403:SE","AM-403-SE",2015-06-19,"N",50,5,2015,"AM-403-SE-N-50"
"AM:403:SE","AM-403-SE",2015-06-19,"E",10,0,2015,"AM-403-SE-E-10"
"AM:403:SE","AM-403-SE",2015-06-19,"E",20,0,2015,"AM-403-SE-E-20"
"AM:403:SE","AM-403-SE",2015-06-19,"E",30,0,2015,"AM-403-SE-E-30"
"AM:403:SE","AM-403-SE",2015-06-19,"E",40,0,2015,"AM-403-SE-E-40"
"AM:403:SE","AM-403-SE",2015-06-19,"E",50,0,2015,"AM-403-SE-E-50"
"AM:403:SE","AM-403-SE",2015-06-19,"S",10,0,2015,"AM-403-SE-S-10"
"AM:403:SE","AM-403-SE",2015-06-19,"S",20,0,2015,"AM-403-SE-S-20"
"AM:403:SE","AM-403-SE",2015-06-19,"S",30,0,2015,"AM-403-SE-S-30"
"AM:403:SE","AM-403-SE",2015-06-19,"S",40,0,2015,"AM-403-SE-S-40"
"AM:403:SE","AM-403-SE",2015-06-19,"S",50,0,2015,"AM-403-SE-S-50"
"AM:403:SE","AM-403-SE",2015-06-19,"W",10,0,2015,"AM-403-SE-W-10"
"AM:403:SE","AM-403-SE",2015-06-19,"W",20,0,2015,"AM-403-SE-W-20"
"AM:403:SE","AM-403-SE",2015-06-19,"W",30,0,2015,"AM-403-SE-W-30"
"AM:403:SE","AM-403-SE",2015-06-19,"W",40,0,2015,"AM-403-SE-W-40"
"AM:403:SE","AM-403-SE",2015-06-19,"W",50,0,2015,"AM-403-SE-W-50"
"AM:403:SW","AM-403-SW",2014-07-11,"C",0,0,2014,"AM-403-SW-C-0"
"AM:403:SW","AM-403-SW",2014-07-11,"N",10,0,2014,"AM-403-SW-N-10"
"AM:403:SW","AM-403-SW",2014-07-11,"N",20,0,2014,"AM-403-SW-N-20"
"AM:403:SW","AM-403-SW",2014-07-11,"N",30,0,2014,"AM-403-SW-N-30"
"AM:403:SW","AM-403-SW",2014-07-11,"N",40,0,2014,"AM-403-SW-N-40"
"AM:403:SW","AM-403-SW",2014-07-11,"N",50,0,2014,"AM-403-SW-N-50"
"AM:403:SW","AM-403-SW",2014-07-11,"E",10,0,2014,"AM-403-SW-E-10"
"AM:403:SW","AM-403-SW",2014-07-11,"E",20,0,2014,"AM-403-SW-E-20"
"AM:403:SW","AM-403-SW",2014-07-11,"E",30,0,2014,"AM-403-SW-E-30"
"AM:403:SW","AM-403-SW",2014-07-11,"E",40,0,2014,"AM-403-SW-E-40"
"AM:403:SW","AM-403-SW",2014-07-11,"E",50,0,2014,"AM-403-SW-E-50"
"AM:403:SW","AM-403-SW",2014-07-11,"S",10,0,2014,"AM-403-SW-S-10"
"AM:403:SW","AM-403-SW",2014-07-11,"S",20,0,2014,"AM-403-SW-S-20"
"AM:403:SW","AM-403-SW",2014-07-11,"S",30,0,2014,"AM-403-SW-S-30"
"AM:403:SW","AM-403-SW",2014-07-11,"S",40,0,2014,"AM-403-SW-S-40"
"AM:403:SW","AM-403-SW",2014-07-11,"S",50,0,2014,"AM-403-SW-S-50"
"AM:403:SW","AM-403-SW",2014-07-11,"W",10,0,2014,"AM-403-SW-W-10"
"AM:403:SW","AM-403-SW",2014-07-11,"W",20,0,2014,"AM-403-SW-W-20"
"AM:403:SW","AM-403-SW",2014-07-11,"W",30,0,2014,"AM-403-SW-W-30"
"AM:403:SW","AM-403-SW",2014-07-11,"W",40,0,2014,"AM-403-SW-W-40"
"AM:403:SW","AM-403-SW",2014-07-11,"W",50,0,2014,"AM-403-SW-W-50"
"AM:403:SW","AM-403-SW",2015-06-19,"N",10,0,2015,"AM-403-SW-N-10"
"AM:403:SW","AM-403-SW",2015-06-19,"N",20,0,2015,"AM-403-SW-N-20"
"AM:403:SW","AM-403-SW",2015-06-19,"N",30,0,2015,"AM-403-SW-N-30"
"AM:403:SW","AM-403-SW",2015-06-19,"N",40,0,2015,"AM-403-SW-N-40"
"AM:403:SW","AM-403-SW",2015-06-19,"N",50,0,2015,"AM-403-SW-N-50"
"AM:403:SW","AM-403-SW",2015-06-19,"E",10,0,2015,"AM-403-SW-E-10"
"AM:403:SW","AM-403-SW",2015-06-19,"E",20,0,2015,"AM-403-SW-E-20"
"AM:403:SW","AM-403-SW",2015-06-19,"E",30,0,2015,"AM-403-SW-E-30"
"AM:403:SW","AM-403-SW",2015-06-19,"E",40,0,2015,"AM-403-SW-E-40"
"AM:403:SW","AM-403-SW",2015-06-19,"E",50,0,2015,"AM-403-SW-E-50"
"AM:403:SW","AM-403-SW",2015-06-19,"S",10,0,2015,"AM-403-SW-S-10"
"AM:403:SW","AM-403-SW",2015-06-19,"S",20,0,2015,"AM-403-SW-S-20"
"AM:403:SW","AM-403-SW",2015-06-19,"S",30,0,2015,"AM-403-SW-S-30"
"AM:403:SW","AM-403-SW",2015-06-19,"S",40,0,2015,"AM-403-SW-S-40"
"AM:403:SW","AM-403-SW",2015-06-19,"S",50,0,2015,"AM-403-SW-S-50"
"AM:403:SW","AM-403-SW",2015-06-19,"W",10,0,2015,"AM-403-SW-W-10"
"AM:403:SW","AM-403-SW",2015-06-19,"W",20,0,2015,"AM-403-SW-W-20"
"AM:403:SW","AM-403-SW",2015-06-19,"W",30,0,2015,"AM-403-SW-W-30"
"AM:403:SW","AM-403-SW",2015-06-19,"W",40,0,2015,"AM-403-SW-W-40"
"AM:403:SW","AM-403-SW",2015-06-19,"W",50,0,2015,"AM-403-SW-W-50"
"AM:412:CT","AM-412-CT",2018-06-14,"C",0,0,2018,"AM-412-CT-C-0"
"AM:412:CT","AM-412-CT",2018-06-14,"N",10,0,2018,"AM-412-CT-N-10"
"AM:412:CT","AM-412-CT",2018-06-14,"N",20,0,2018,"AM-412-CT-N-20"
"AM:412:CT","AM-412-CT",2018-06-14,"N",30,0,2018,"AM-412-CT-N-30"
"AM:412:CT","AM-412-CT",2018-06-14,"N",40,0,2018,"AM-412-CT-N-40"
"AM:412:CT","AM-412-CT",2018-06-14,"N",50,0,2018,"AM-412-CT-N-50"
"AM:412:CT","AM-412-CT",2018-06-14,"S",10,0,2018,"AM-412-CT-S-10"
"AM:412:CT","AM-412-CT",2018-06-14,"S",20,0,2018,"AM-412-CT-S-20"
"AM:412:CT","AM-412-CT",2018-06-14,"S",30,0,2018,"AM-412-CT-S-30"
"AM:412:CT","AM-412-CT",2018-06-14,"S",40,0,2018,"AM-412-CT-S-40"
"AM:412:CT","AM-412-CT",2018-06-14,"S",50,0,2018,"AM-412-CT-S-50"
"AM:412:CT","AM-412-CT",2018-06-14,"W",10,0,2018,"AM-412-CT-W-10"
"AM:412:CT","AM-412-CT",2018-06-14,"W",20,0,2018,"AM-412-CT-W-20"
"AM:412:CT","AM-412-CT",2018-06-14,"W",30,0,2018,"AM-412-CT-W-30"
"AM:412:CT","AM-412-CT",2018-06-14,"W",40,0,2018,"AM-412-CT-W-40"
"AM:412:CT","AM-412-CT",2018-06-14,"W",50,0,2018,"AM-412-CT-W-50"
"AM:412:NW","AM-412-NW",2018-06-14,"C",0,0,2018,"AM-412-NW-C-0"
"AM:412:NW","AM-412-NW",2018-06-14,"N",10,0,2018,"AM-412-NW-N-10"
"AM:412:NW","AM-412-NW",2018-06-14,"N",20,0,2018,"AM-412-NW-N-20"
"AM:412:NW","AM-412-NW",2018-06-14,"N",30,0,2018,"AM-412-NW-N-30"
"AM:412:NW","AM-412-NW",2018-06-14,"N",40,0,2018,"AM-412-NW-N-40"
"AM:412:NW","AM-412-NW",2018-06-14,"N",50,0,2018,"AM-412-NW-N-50"
"AM:412:NW","AM-412-NW",2018-06-14,"E",10,0,2018,"AM-412-NW-E-10"
"AM:412:NW","AM-412-NW",2018-06-14,"E",20,0,2018,"AM-412-NW-E-20"
"AM:412:NW","AM-412-NW",2018-06-14,"E",30,0,2018,"AM-412-NW-E-30"
"AM:412:NW","AM-412-NW",2018-06-14,"E",40,0,2018,"AM-412-NW-E-40"
"AM:412:NW","AM-412-NW",2018-06-14,"E",50,0,2018,"AM-412-NW-E-50"
"AM:412:NW","AM-412-NW",2018-06-14,"S",10,0,2018,"AM-412-NW-S-10"
"AM:412:NW","AM-412-NW",2018-06-14,"S",20,0,2018,"AM-412-NW-S-20"
"AM:412:NW","AM-412-NW",2018-06-14,"S",30,0,2018,"AM-412-NW-S-30"
"AM:412:NW","AM-412-NW",2018-06-14,"S",40,0,2018,"AM-412-NW-S-40"
"AM:412:NW","AM-412-NW",2018-06-14,"S",50,0,2018,"AM-412-NW-S-50"
"AM:412:NW","AM-412-NW",2018-06-14,"W",10,0,2018,"AM-412-NW-W-10"
"AM:412:NW","AM-412-NW",2018-06-14,"W",20,0,2018,"AM-412-NW-W-20"
"AM:412:NW","AM-412-NW",2018-06-14,"W",30,0,2018,"AM-412-NW-W-30"
"AM:412:NW","AM-412-NW",2018-06-14,"W",40,0,2018,"AM-412-NW-W-40"
"AM:412:NW","AM-412-NW",2018-06-14,"W",50,0,2018,"AM-412-NW-W-50"
"AM:412:SW","AM-412-SW",2018-06-14,"C",0,0,2018,"AM-412-SW-C-0"
"AM:412:SW","AM-412-SW",2018-06-14,"N",10,0,2018,"AM-412-SW-N-10"
"AM:412:SW","AM-412-SW",2018-06-14,"N",20,0,2018,"AM-412-SW-N-20"
"AM:412:SW","AM-412-SW",2018-06-14,"N",30,0,2018,"AM-412-SW-N-30"
"AM:412:SW","AM-412-SW",2018-06-14,"N",40,0,2018,"AM-412-SW-N-40"
"AM:412:SW","AM-412-SW",2018-06-14,"N",50,0,2018,"AM-412-SW-N-50"
"AM:412:SW","AM-412-SW",2018-06-14,"E",10,0,2018,"AM-412-SW-E-10"
"AM:412:SW","AM-412-SW",2018-06-14,"E",20,0,2018,"AM-412-SW-E-20"
"AM:412:SW","AM-412-SW",2018-06-14,"E",30,0,2018,"AM-412-SW-E-30"
"AM:412:SW","AM-412-SW",2018-06-14,"E",40,0,2018,"AM-412-SW-E-40"
"AM:412:SW","AM-412-SW",2018-06-14,"E",50,0,2018,"AM-412-SW-E-50"
"AM:412:SW","AM-412-SW",2018-06-14,"S",10,0,2018,"AM-412-SW-S-10"
"AM:412:SW","AM-412-SW",2018-06-14,"S",20,0,2018,"AM-412-SW-S-20"
"AM:412:SW","AM-412-SW",2018-06-14,"S",30,0,2018,"AM-412-SW-S-30"
"AM:412:SW","AM-412-SW",2018-06-14,"S",40,0,2018,"AM-412-SW-S-40"
"AM:412:SW","AM-412-SW",2018-06-14,"S",50,0,2018,"AM-412-SW-S-50"
"AM:412:SW","AM-412-SW",2018-06-14,"W",10,0,2018,"AM-412-SW-W-10"
"AM:412:SW","AM-412-SW",2018-06-14,"W",20,0,2018,"AM-412-SW-W-20"
"AM:412:SW","AM-412-SW",2018-06-14,"W",30,0,2018,"AM-412-SW-W-30"
"AM:412:SW","AM-412-SW",2018-06-14,"W",40,0,2018,"AM-412-SW-W-40"
"AM:412:SW","AM-412-SW",2018-06-14,"W",50,0,2018,"AM-412-SW-W-50"
"AM:414:CT","AM-414-CT",2018-06-12,"C",0,0,2018,"AM-414-CT-C-0"
"AM:414:CT","AM-414-CT",2018-06-12,"N",10,0,2018,"AM-414-CT-N-10"
"AM:414:CT","AM-414-CT",2018-06-12,"N",20,0,2018,"AM-414-CT-N-20"
"AM:414:CT","AM-414-CT",2018-06-12,"N",30,0,2018,"AM-414-CT-N-30"
"AM:414:CT","AM-414-CT",2018-06-12,"N",40,0,2018,"AM-414-CT-N-40"
"AM:414:CT","AM-414-CT",2018-06-12,"N",50,0,2018,"AM-414-CT-N-50"
"AM:414:CT","AM-414-CT",2018-06-12,"S",10,0,2018,"AM-414-CT-S-10"
"AM:414:CT","AM-414-CT",2018-06-12,"S",20,0,2018,"AM-414-CT-S-20"
"AM:414:CT","AM-414-CT",2018-06-12,"S",30,0,2018,"AM-414-CT-S-30"
"AM:414:CT","AM-414-CT",2018-06-12,"S",40,0,2018,"AM-414-CT-S-40"
"AM:414:CT","AM-414-CT",2018-06-12,"S",50,0,2018,"AM-414-CT-S-50"
"AM:414:CT","AM-414-CT",2018-06-12,"W",10,0,2018,"AM-414-CT-W-10"
"AM:414:CT","AM-414-CT",2018-06-12,"W",20,0,2018,"AM-414-CT-W-20"
"AM:414:CT","AM-414-CT",2018-06-12,"W",30,0,2018,"AM-414-CT-W-30"
"AM:414:CT","AM-414-CT",2018-06-12,"W",40,0,2018,"AM-414-CT-W-40"
"AM:414:CT","AM-414-CT",2018-06-12,"W",50,0,2018,"AM-414-CT-W-50"
"AM:414:NW","AM-414-NW",2018-06-12,"C",0,0,2018,"AM-414-NW-C-0"
"AM:414:NW","AM-414-NW",2018-06-12,"N",10,0,2018,"AM-414-NW-N-10"
"AM:414:NW","AM-414-NW",2018-06-12,"N",20,0,2018,"AM-414-NW-N-20"
"AM:414:NW","AM-414-NW",2018-06-12,"N",30,0,2018,"AM-414-NW-N-30"
"AM:414:NW","AM-414-NW",2018-06-12,"N",40,0,2018,"AM-414-NW-N-40"
"AM:414:NW","AM-414-NW",2018-06-12,"N",50,0,2018,"AM-414-NW-N-50"
"AM:414:NW","AM-414-NW",2018-06-12,"E",10,0,2018,"AM-414-NW-E-10"
"AM:414:NW","AM-414-NW",2018-06-12,"E",20,0,2018,"AM-414-NW-E-20"
"AM:414:NW","AM-414-NW",2018-06-12,"E",30,0,2018,"AM-414-NW-E-30"
"AM:414:NW","AM-414-NW",2018-06-12,"E",40,0,2018,"AM-414-NW-E-40"
"AM:414:NW","AM-414-NW",2018-06-12,"E",50,0,2018,"AM-414-NW-E-50"
"AM:414:NW","AM-414-NW",2018-06-12,"S",10,0,2018,"AM-414-NW-S-10"
"AM:414:NW","AM-414-NW",2018-06-12,"S",20,0,2018,"AM-414-NW-S-20"
"AM:414:NW","AM-414-NW",2018-06-12,"S",30,0,2018,"AM-414-NW-S-30"
"AM:414:NW","AM-414-NW",2018-06-12,"S",40,0,2018,"AM-414-NW-S-40"
"AM:414:NW","AM-414-NW",2018-06-12,"S",50,0,2018,"AM-414-NW-S-50"
"AM:414:NW","AM-414-NW",2018-06-12,"W",10,0,2018,"AM-414-NW-W-10"
"AM:414:NW","AM-414-NW",2018-06-12,"W",20,0,2018,"AM-414-NW-W-20"
"AM:414:NW","AM-414-NW",2018-06-12,"W",30,0,2018,"AM-414-NW-W-30"
"AM:414:NW","AM-414-NW",2018-06-12,"W",40,0,2018,"AM-414-NW-W-40"
"AM:414:NW","AM-414-NW",2018-06-12,"W",50,0,2018,"AM-414-NW-W-50"
"AM:414:SE","AM-414-SE",2018-06-12,"C",0,0,2018,"AM-414-SE-C-0"
"AM:414:SE","AM-414-SE",2018-06-12,"N",10,0,2018,"AM-414-SE-N-10"
"AM:414:SE","AM-414-SE",2018-06-12,"S",10,0,2018,"AM-414-SE-S-10"
"AM:414:SE","AM-414-SE",2018-06-12,"W",10,0,2018,"AM-414-SE-W-10"
"AM:414:SW","AM-414-SW",2018-06-12,"C",0,0,2018,"AM-414-SW-C-0"
"AM:414:SW","AM-414-SW",2018-06-12,"N",10,0,2018,"AM-414-SW-N-10"
"AM:414:SW","AM-414-SW",2018-06-12,"N",20,0,2018,"AM-414-SW-N-20"
"AM:414:SW","AM-414-SW",2018-06-12,"N",30,0,2018,"AM-414-SW-N-30"
"AM:414:SW","AM-414-SW",2018-06-12,"N",40,0,2018,"AM-414-SW-N-40"
"AM:414:SW","AM-414-SW",2018-06-12,"N",50,0,2018,"AM-414-SW-N-50"
"AM:414:SW","AM-414-SW",2018-06-12,"E",10,0,2018,"AM-414-SW-E-10"
"AM:414:SW","AM-414-SW",2018-06-12,"S",10,0,2018,"AM-414-SW-S-10"
"AM:414:SW","AM-414-SW",2018-06-12,"W",10,0,2018,"AM-414-SW-W-10"
"AM:420:CT","AM-420-CT",2014-05-27,"C",0,0,2014,"AM-420-CT-C-0"
"AM:420:CT","AM-420-CT",2014-05-27,"N",10,0,2014,"AM-420-CT-N-10"
"AM:420:CT","AM-420-CT",2014-05-27,"N",20,0,2014,"AM-420-CT-N-20"
"AM:420:CT","AM-420-CT",2014-05-27,"N",30,0,2014,"AM-420-CT-N-30"
"AM:420:CT","AM-420-CT",2014-05-27,"N",40,0,2014,"AM-420-CT-N-40"
"AM:420:CT","AM-420-CT",2014-05-27,"N",50,0,2014,"AM-420-CT-N-50"
"AM:420:CT","AM-420-CT",2014-05-27,"E",10,0,2014,"AM-420-CT-E-10"
"AM:420:CT","AM-420-CT",2014-05-27,"E",20,0,2014,"AM-420-CT-E-20"
"AM:420:CT","AM-420-CT",2014-05-27,"E",30,0,2014,"AM-420-CT-E-30"
"AM:420:CT","AM-420-CT",2014-05-27,"E",40,0,2014,"AM-420-CT-E-40"
"AM:420:CT","AM-420-CT",2014-05-27,"E",50,0,2014,"AM-420-CT-E-50"
"AM:420:CT","AM-420-CT",2014-05-27,"S",10,0,2014,"AM-420-CT-S-10"
"AM:420:CT","AM-420-CT",2014-05-27,"S",20,12,2014,"AM-420-CT-S-20"
"AM:420:CT","AM-420-CT",2014-05-27,"S",30,0,2014,"AM-420-CT-S-30"
"AM:420:CT","AM-420-CT",2014-05-27,"S",40,4,2014,"AM-420-CT-S-40"
"AM:420:CT","AM-420-CT",2014-05-27,"S",50,0,2014,"AM-420-CT-S-50"
"AM:420:CT","AM-420-CT",2014-05-27,"W",10,0,2014,"AM-420-CT-W-10"
"AM:420:CT","AM-420-CT",2014-05-27,"W",20,0,2014,"AM-420-CT-W-20"
"AM:420:CT","AM-420-CT",2014-05-27,"W",30,0,2014,"AM-420-CT-W-30"
"AM:420:CT","AM-420-CT",2014-05-27,"W",40,0,2014,"AM-420-CT-W-40"
"AM:420:CT","AM-420-CT",2014-05-27,"W",50,0,2014,"AM-420-CT-W-50"
"AM:420:NE","AM-420-NE",2014-05-25,"C",0,0,2014,"AM-420-NE-C-0"
"AM:420:NE","AM-420-NE",2014-05-25,"N",10,0,2014,"AM-420-NE-N-10"
"AM:420:NE","AM-420-NE",2014-05-25,"N",20,0,2014,"AM-420-NE-N-20"
"AM:420:NE","AM-420-NE",2014-05-25,"N",30,6,2014,"AM-420-NE-N-30"
"AM:420:NE","AM-420-NE",2014-05-25,"N",40,0,2014,"AM-420-NE-N-40"
"AM:420:NE","AM-420-NE",2014-05-25,"N",50,0,2014,"AM-420-NE-N-50"
"AM:420:NE","AM-420-NE",2014-05-25,"E",10,0,2014,"AM-420-NE-E-10"
"AM:420:NE","AM-420-NE",2014-05-25,"E",20,0,2014,"AM-420-NE-E-20"
"AM:420:NE","AM-420-NE",2014-05-25,"E",30,0,2014,"AM-420-NE-E-30"
"AM:420:NE","AM-420-NE",2014-05-25,"E",40,7,2014,"AM-420-NE-E-40"
"AM:420:NE","AM-420-NE",2014-05-25,"E",50,0,2014,"AM-420-NE-E-50"
"AM:420:NE","AM-420-NE",2014-05-25,"S",10,0,2014,"AM-420-NE-S-10"
"AM:420:NE","AM-420-NE",2014-05-25,"S",20,0,2014,"AM-420-NE-S-20"
