"UID","ss","year","sample","occupied","region_x","wetland_x","data_set","site","station","latit","longit","mineable","lapr","mclelland","B2","B3","B4","B5","B6","B7","NBR","NDVI","NDWI","TCB","TCwet","presence"
"AM:420:NW-2014","AM:420:NW",2014,1,0,"unmineable",NA,"AM",420,"NW",55.73911,-111.23548,0,1,NA,152.314853017019,382.051572975761,246.93115007736,1992.36178442496,1049.62325941207,493.005930892213,0.604718878534788,0.780428597520098,0.311947991924534,2010.47093968541,-319.583383599794,"absent"
"AM:420:NW-2015","AM:420:NW",2015,3,0,"unmineable",NA,"AM",420,"NW",55.73911,-111.23548,0,1,NA,158.857400722022,327.925992779783,224.563950489943,1490.18463125322,774.771789582259,367.235688499227,0.626258014679693,0.779893443902908,0.351888749681225,1541.62465776173,-186.397633909232,"absent"
"AM:420:NW-2016","AM:420:NW",2016,1,NA,"unmineable",NA,"AM",420,"NW",55.73911,-111.23548,0,1,NA,154.492006188757,389.862300154719,244.474987106756,2082.56523981434,1109.75193398659,518.693656523982,0.602314907075696,0.790367381083344,0.316895551038133,2114.17700938628,-328.300652604435,NA
"AM:420:NW-2017","AM:420:NW",2017,2,0,"unmineable",NA,"AM",420,"NW",55.73911,-111.23548,0,1,NA,160.587931923672,425.820783909232,255.992006188757,2154.90742650851,1051.94301186178,514.811242908716,0.602885881516662,0.781313699228731,0.325540949844589,2126.38252689531,-301.053614311501,"absent"
"AM:420:NW-2018","AM:420:NW",2018,2,NA,"unmineable",NA,"AM",420,"NW",55.73911,-111.23548,0,1,NA,161.367199587416,388.437854564208,262.3491490459,1976.45358432182,1107.42676637442,540.945848375451,0.570420588166398,0.766468834944642,0.283017548113339,2051.72098527592,-378.841423723569,NA
"AM:420:NW-2019","AM:420:NW",2019,1,NA,"unmineable",NA,"AM",420,"NW",55.73911,-111.23548,0,1,NA,152.16812790098,380.78880866426,284.818463125322,1829.60985043837,1144.29241877256,605.921609076844,0.5046176881966,0.751610465397719,0.269031972592181,1992.23334463641,-455.066350154719,NA
"AM:420:SE-2013","AM:420:SE",2013,1,NA,"unmineable",NA,"AM",420,"SE",55.733836,-111.22586,0,1,NA,177.123262054986,455.495988808634,310.265880606389,2540.1744939618,1218.53211808034,580.931053187541,0.626420645240808,0.776604753443566,0.350723500173765,2477.40896816027,-310.300691599337,NA
"AM:420:SE-2014","AM:420:SE",2014,3,0,"unmineable",NA,"AM",420,"SE",55.733836,-111.22586,0,1,NA,150.577654380906,416.380406543524,283.507365746424,2308.78385245668,1130.54904787735,521.455248808063,0.630760823337365,0.774929171881103,0.344422948955349,2261.30521529677,-294.673326443886,"absent"
"AM:420:SE-2015","AM:420:SE",2015,4,0,"unmineable",NA,"AM",420,"SE",55.733836,-111.22586,0,1,NA,179.460987238416,473.019713363976,341.905758414937,2417.71222200017,1230.55497187884,606.730636366231,0.599684234696955,0.75169998434931,0.327253680488931,2440.34499457561,-346.178575052103,"absent"
"AM:420:SE-2016","AM:420:SE",2016,4,NA,"unmineable",NA,"AM",420,"SE",55.733836,-111.22586,0,1,NA,154.716076169812,439.407714049162,297.34921631884,2374.60935849488,1176.91329545779,543.171867416564,0.626417076965109,0.773749866694425,0.336355412792468,2339.11538018386,-313.799936371942,NA
"AM:420:SE-2017","AM:420:SE",2017,1,0,"unmineable",NA,"AM",420,"SE",55.733836,-111.22586,0,1,NA,167.025137750878,465.020584120821,311.474762326205,2433.17522197162,1143.45597681788,538.385573985782,0.637301712335696,0.769995528421942,0.361714109828178,2363.3997212222,-267.100430617809,"absent"
"AM:420:SE-2018","AM:420:SE",2018,3,NA,"unmineable",NA,"AM",420,"SE",55.733836,-111.22586,0,1,NA,161.121863134154,442.254503668599,327.289548062923,2259.35219973163,1214.54128243926,582.84049447569,0.593650164212665,0.745809593169577,0.306477682003304,2318.02806883832,-375.073951328975,NA
"AM:420:SE-2019","AM:420:SE",2019,4,NA,"unmineable",NA,"AM",420,"SE",55.733836,-111.22586,0,1,NA,154.692051845719,434.206283723984,304.167485082936,2251.63282610558,1117.22137208439,525.457432837525,0.627719960623289,0.755811670390137,0.348540554978605,2270.82740206698,-276.179271412054,NA
"AM:420:SW-2013","AM:420:SW",2013,2,NA,"unmineable",NA,"AM",420,"SW",55.733791,-111.23538,0,1,NA,170.937038003305,426.9042525437,279.564222975911,2548.38820767023,1148.2141055744,527.52404556918,0.651959201840486,0.800814054418475,0.376284411760017,2411.91792474128,-250.085094077746,NA
"AM:420:SW-2014","AM:420:SW",2014,4,0,"unmineable",NA,"AM",420,"SW",55.733791,-111.23538,0,1,NA,155.848334637795,395.187711974954,257.273415079572,2401.69114705627,1135.73732498478,508.695582224541,0.635841374703517,0.790100785595136,0.361162993028347,2303.29902341508,-269.467305135229,"absent"
"AM:420:SW-2015","AM:420:SW",2015,2,0,"unmineable",NA,"AM",420,"SW",55.733791,-111.23538,0,1,NA,174.787764153405,432.086833637707,300.541916688408,2462.12814157753,1247.73610748761,586.761587964171,0.61210205135309,0.78040561274618,0.327019209760263,2437.80635312201,-360.271865601357,"absent"
"AM:420:SW-2016","AM:420:SW",2016,3,NA,"unmineable",NA,"AM",420,"SW",55.733791,-111.23538,0,1,NA,140.706800591356,338.456691886251,219.477606748413,1872.41007913732,911.013783807287,413.370336551004,0.655223261279556,0.785625729045408,0.372264580668465,1829.33320801809,-232.080452343682,NA
"AM:420:SW-2017","AM:420:SW",2017,3,0,"unmineable",NA,"AM",420,"SW",55.733791,-111.23538,0,1,NA,175.948560744413,456.22732411514,288.492390642665,2613.96147491086,1180.95269153839,538.799504304722,0.652636123964171,0.794746411920724,0.376342062585115,2462.71481140969,-261.077377011044,"absent"
"AM:420:SW-2018","AM:420:SW",2018,3,NA,"unmineable",NA,"AM",420,"SW",55.733791,-111.23538,0,1,NA,177.076137055396,441.120749630403,323.205104791721,2397.09961735803,1264.60957474563,597.212148882512,0.601639063355819,0.764411001410088,0.31276672509004,2425.86143285938,-383.254452530655,NA
"AM:420:SW-2019","AM:420:SW",2019,2,NA,"unmineable",NA,"AM",420,"SW",55.733791,-111.23538,0,1,NA,170.318375510914,436.797895469171,305.843725541351,2359.80450473954,1158.83981215758,540.4174276024,0.631826711521013,0.771300916174555,0.348502435843025,2369.58879279937,-289.811269849552,NA
"AM:422:CT-2013","AM:422:CT",2013,4,NA,"unmineable",NA,"AM",422,"CT",55.751626,-110.53662,0,1,NA,174.150006171246,451.918315137506,339.206680654825,2676.62307148547,1075.92751590498,517.57247848479,0.681476920038234,0.781083265173356,0.431369809320186,2489.86921768006,-117.664194611941,NA
"AM:422:CT-2014","AM:422:CT",2014,1,0,"unmineable",NA,"AM",422,"CT",55.751626,-110.53662,0,1,NA,202.223937704072,482.213973946119,377.81049224106,2887.19284023204,1288.19357517139,602.773374998597,0.653054540318603,0.770974000826245,0.378758115552707,2758.19693308237,-255.476421233015,"absent"
"AM:422:CT-2015","AM:422:CT",2015,1,NA,"unmineable",NA,"AM",422,"CT",55.751626,-110.53662,0,1,NA,297.671555041908,577.398713014597,546.256432121899,2745.96073965194,1738.27616327996,913.671078172862,0.517554197844842,0.688786402932069,0.239354821859595,3103.20564651212,-665.047938970299,NA
"AM:422:CT-2016","AM:422:CT",2016,3,NA,"unmineable",NA,"AM",422,"CT",55.751626,-110.53662,0,1,NA,292.57193990328,554.207006047821,541.90196694456,2380.63842105854,1570.48467847806,874.465295153888,0.480437410837425,0.6414909543894,0.223429393775793,2793.92988530682,-621.660751360479,NA
"AM:422:CT-2017","AM:422:CT",2017,2,NA,"unmineable",NA,"AM",422,"CT",55.751626,-110.53662,0,1,NA,163.911077948453,426.860013688946,299.961020163145,2354.46891374841,980.87190736398,467.619918539546,0.662029352573922,0.766909344291247,0.405954061736204,2210.29792796921,-155.725428848894,NA
"AM:422:CT-2018","AM:422:CT",2018,2,NA,"unmineable",NA,"AM",422,"CT",55.751626,-110.53662,0,1,NA,294.75276864558,567.01245469744,570.738529896883,2514.11816253941,1675.84130920189,902.225620771293,0.480908507931502,0.642597742700149,0.206499130849138,2945.25961019041,-665.028896085185,NA
"AM:422:CT-2019","AM:422:CT",2019,3,NA,"unmineable",NA,"AM",422,"CT",55.751626,-110.53662,0,1,NA,288.30755809387,584.160716089,556.491438798065,2366.52752936952,1548.56121876508,850.049661703488,0.505876748158885,0.634089204871542,0.244352520622369,2785.09986103082,-573.072173312725,NA
"AM:423:CT-2013","AM:423:CT",2013,3,NA,"unmineable",NA,"AM",423,"CT",55.816164,-110.57813,0,1,NA,175.835021905805,385.347891566265,246.40169769989,2294.07133077766,1294.88526834611,619.389375684556,0.572806144759532,0.804172092712069,0.275006262693648,2336.02536630613,-477.779067784776,NA
"AM:423:CT-2014","AM:423:CT",2014,3,NA,"unmineable",NA,"AM",423,"CT",55.816164,-110.57813,0,1,NA,194.476451259584,464.807502738226,289.554627601314,2560.19468784228,1473.67113910186,709.775191675794,0.567492174586487,0.797435027191177,0.270995639766457,2640.39635286145,-548.390736486856,NA
"AM:423:CT-2015","AM:423:CT",2015,1,0,"unmineable",NA,"AM",423,"CT",55.816164,-110.57813,0,1,NA,189.655531215772,411.617332968237,269.011363636364,2226.02053669222,1337.68811610077,651.026423877328,0.550622482566818,0.792776681115567,0.252962199944558,2340.20215862541,-531.476834884995,"absent"
"AM:423:CT-2016","AM:423:CT",2016,1,0,"unmineable",NA,"AM",423,"CT",55.816164,-110.57813,0,1,NA,210.084063526835,412.665936473165,265.430996714129,2246.20687294633,1326.28121577218,657.213992332968,0.559140930660191,0.789820812552808,0.273212884278378,2377.03739103231,-474.273668414568,"absent"
"AM:423:CT-2017","AM:423:CT",2017,3,0,"unmineable",NA,"AM",423,"CT",55.816164,-110.57813,0,1,NA,196.251095290252,419.033953997809,277.341730558598,2282.4615279299,1369.24945235487,666.603778751369,0.549311718553599,0.782784792183524,0.253615333173355,2400.46386605969,-526.236912924425,"absent"
"AM:423:CT-2018","AM:423:CT",2018,3,NA,"unmineable",NA,"AM",423,"CT",55.816164,-110.57813,0,1,NA,238.134994523549,473.124315443593,314.975766703176,2486.71412924425,1482.87595837897,747.646768893757,0.535312982812638,0.774085652658477,0.25038974336782,2638.59325746167,-573.465798973166,NA
"AM:423:CT-2019","AM:423:CT",2019,4,NA,"unmineable",NA,"AM",423,"CT",55.816164,-110.57813,0,1,NA,218.36308871851,454.868838992333,322.390744797371,2212.30996714129,1529.54052573932,761.82721796276,0.541150910553379,0.774426286103692,0.250799279896642,2511.46140109529,-586.463717634173,NA
"AM:423:NE-2013","AM:423:NE",2013,2,NA,"unmineable",NA,"AM",423,"NE",55.818843,-110.57334,0,1,NA,179.839285714286,399.410714285714,253.701530612245,2358.27551020408,1292.89795918367,621.570153061224,0.570456409940914,0.796146256278972,0.27003864533439,2376.71982959184,-468.943008163265,NA
"AM:423:NE-2014","AM:423:NE",2014,1,NA,"unmineable",NA,"AM",423,"NE",55.818843,-110.57334,0,1,NA,176.519132653061,448.551020408163,279.169642857143,2490.02551020408,1426.73341836735,691.085459183673,0.565841616720569,0.798546866494782,0.271761003045403,2558.88200918367,-532.396941071429,NA
"AM:423:NE-2015","AM:423:NE",2015,4,0,"unmineable",NA,"AM",423,"NE",55.818843,-110.57334,0,1,NA,184.918367346939,394.350765306122,255.432397959184,2140.47321428571,1303.26913265306,632.71556122449,0.551673472535853,0.788255356556299,0.258448458523775,2243.60387423469,-529.648760076531,"absent"
"AM:423:NE-2016","AM:423:NE",2016,1,0,"unmineable",NA,"AM",423,"NE",55.818843,-110.57334,0,1,NA,207.705357142857,404.418367346939,262.739795918367,2162.89923469388,1328.75382653061,638.354591836735,0.566560582390853,0.78971250948249,0.265483524726362,2334.40822397959,-496.706196045918,"absent"
"AM:423:NE-2017","AM:423:NE",2017,2,0,"unmineable",NA,"AM",423,"NE",55.818843,-110.57334,0,1,NA,213.520408163265,407.386479591837,282.548469387755,2223.50382653061,1326.29336734694,645.34056122449,0.548318689270895,0.77429314687544,0.251544468104839,2352.03849808673,-505.692255229592,"absent"
"AM:423:NE-2018","AM:423:NE",2018,4,NA,"unmineable",NA,"AM",423,"NE",55.818843,-110.57334,0,1,NA,237.174744897959,471.213010204082,324.515306122449,2417.60586734694,1475.35714285714,747.280612244898,0.525659214173044,0.762963837202714,0.238872271791405,2599.70315357143,-581.918963010204,NA
"AM:423:NE-2019","AM:423:NE",2019,4,NA,"unmineable",NA,"AM",423,"NE",55.818843,-110.57334,0,1,NA,199.589285714286,455.237244897959,303.035714285714,2157.67857142857,1516.55102040816,749.094387755102,0.533061114348927,0.765861568098166,0.234035389193771,2446.69099642857,-597.555869132653,NA
"AM:423:NW-2013","AM:423:NW",2013,3,NA,"unmineable",NA,"AM",423,"NW",55.818921,-110.5829,0,1,NA,299.506935925262,563.215438331603,421.026257431348,2563.82657827687,1850.72673869963,982.829126167784,0.445705581245146,0.715497863096393,0.163824942783544,2981.9136530905,-864.939834224309,NA
"AM:423:NW-2014","AM:423:NW",2014,2,NA,"unmineable",NA,"AM",423,"NW",55.818921,-110.5829,0,1,NA,282.435783712371,566.736694347457,381.450268944041,2782.32551665566,1806.52621024818,900.60620930452,0.510268853349293,0.757972206933393,0.212279570744467,3068.11590818628,-757.055187531849,NA
"AM:423:NW-2015","AM:423:NW",2015,2,0,"unmineable",NA,"AM",423,"NW",55.818921,-110.5829,0,1,NA,280.454208738322,529.845616683967,375.092998018307,2511.0566905728,1727.53142398792,899.908464659809,0.41728650003382,0.693955225011724,0.154391239963848,2871.04510912286,-775.692125375106,"absent"
"AM:423:NW-2016","AM:423:NW",2016,1,0,"unmineable",NA,"AM",423,"NW",55.818921,-110.5829,0,1,NA,303.081839199774,536.127606869869,426.430711522129,2497.86390016042,1767.36658960083,997.543526469755,0.424639003995883,0.698659318611848,0.174081345618466,2882.93228040719,-803.176099275739,"absent"
"AM:423:NW-2017","AM:423:NW",2017,1,0,"unmineable",NA,"AM",423,"NW",55.818921,-110.5829,0,1,NA,251.066197980561,543.875908275927,384.965367556856,2569.36340473719,1672.93604321978,848.102481834481,0.499784096524245,0.735727330755713,0.209778560923476,2855.66250198641,-703.896115664811,"absent"
"AM:423:NW-2018","AM:423:NW",2018,2,NA,"unmineable",NA,"AM",423,"NW",55.818921,-110.5829,0,1,NA,263.072190242521,517.925025950741,400.601939228083,2290.06296593375,1672.11937340757,898.385604416344,0.439007883967572,0.702497846865706,0.159426383520285,2713.40405795508,-784.243916691045,NA
"AM:423:NW-2019","AM:423:NW",2019,1,NA,"unmineable",NA,"AM",423,"NW",55.818921,-110.5829,0,1,NA,270.004128526942,536.48999716901,435.02495989431,2273.20498726055,1755.39723506653,960.946046050769,0.431649043267376,0.681159012073772,0.159397027378986,2789.10815556054,-841.807321619326,NA
"AM:423:SE-2013","AM:423:SE",2013,4,NA,"unmineable",NA,"AM",423,"SE",55.813497,-110.57335,0,1,NA,184.056397417315,461.663381209645,294.339254183687,2804.2041902754,1345.63760706285,618.904282514165,0.639482589954915,0.810400049410596,0.353895174541214,2716.16559774937,-354.017582398208,NA
"AM:423:SE-2014","AM:423:SE",2014,1,NA,"unmineable",NA,"AM",423,"SE",55.813497,-110.57335,0,1,NA,202.56000790618,513.318210567927,317.903702727632,3015.84067729609,1472.67219660034,676.762221636579,0.633463179073969,0.809554696617147,0.343583867210286,2918.20626134142,-403.688195119252,NA
"AM:423:SE-2015","AM:423:SE",2015,4,0,"unmineable",NA,"AM",423,"SE",55.813497,-110.57335,0,1,NA,193.068704704177,482.116958756094,311.047397549084,2751.33335090262,1392.95666095665,656.98870733957,0.623445841667287,0.806528160687978,0.332734242604331,2713.60850721571,-406.498821873765,"absent"
"AM:423:SE-2016","AM:423:SE",2016,4,0,"unmineable",NA,"AM",423,"SE",55.813497,-110.57335,0,1,NA,194.153419422849,471.500105415733,311.615179865595,2734.43400975096,1383.75587033865,654.508248781131,0.620650203054579,0.797667814914315,0.331219439039056,2755.94262242456,-381.305485181183,"absent"
"AM:423:SE-2017","AM:423:SE",2017,2,0,"unmineable",NA,"AM",423,"SE",55.813497,-110.57335,0,1,NA,165.61125312953,437.359269996047,270.131255764923,2652.38267228884,1239.16783502438,554.379048623007,0.650831868072353,0.815234339036149,0.362018460466513,2513.87062450125,-310.350796666227,"absent"
"AM:423:SE-2018","AM:423:SE",2018,4,NA,"unmineable",NA,"AM",423,"SE",55.813497,-110.57335,0,1,NA,185.734826722888,467.175556726842,310.414020292529,2708.43053103176,1360.16873105811,633.871814468309,0.618392675008396,0.793124285130998,0.329049008833371,2659.40991829358,-391.312261369087,NA
"AM:423:SE-2019","AM:423:SE",2019,4,NA,"unmineable",NA,"AM",423,"SE",55.813497,-110.57335,0,1,NA,183.950836737383,463.813176966662,328.1994465674,2498.95539596785,1340.47954934774,647.586994333904,0.602846894441409,0.767946774264635,0.323481880281735,2531.3895182053,-411.128389032811,NA
"AM:423:SW-2013","AM:423:SW",2013,4,NA,"unmineable",NA,"AM",423,"SW",55.81353,-110.58296,0,1,NA,224.803814116615,537.817843051293,366.663524769838,2743.77422183253,1661.38733011837,800.283647523016,0.554441305484128,0.769343848084212,0.263340966402831,2987.96432807979,-602.755214708461,NA
"AM:423:SW-2014","AM:423:SW",2014,1,NA,"unmineable",NA,"AM",423,"SW",55.81353,-110.58296,0,1,NA,223.448706707584,519.106532222709,352.85050416484,2692.5302498904,1582.46733888645,749.664839982464,0.562642235470571,0.765451528585987,0.260326609015465,2831.08818987286,-577.175165738711,NA
"AM:423:SW-2015","AM:423:SW",2015,3,0,"unmineable",NA,"AM",423,"SW",55.81353,-110.58296,0,1,NA,219.959666812801,504.772029811486,365.071898290224,2665.83099517755,1588.59031126699,768.889083735204,0.534797378312282,0.747287106038394,0.239640915644686,2816.74853217887,-609.861668040333,"absent"
"AM:423:SW-2016","AM:423:SW",2016,3,0,"unmineable",NA,"AM",423,"SW",55.81353,-110.58296,0,1,NA,241.899167032004,520.380754055239,384.547347654537,2710.31170539237,1634.88491889522,854.620999561596,0.510367043273901,0.744723393017135,0.234146993047101,2967.00823035949,-629.200958044717,"absent"
"AM:423:SW-2017","AM:423:SW",2017,1,0,"unmineable",NA,"AM",423,"SW",55.81353,-110.58296,0,1,NA,206.897413415169,506.094476106971,335.158921525647,2753.08965366068,1531.86475230162,711.588996054362,0.585280012830942,0.778476598413301,0.283592403144076,2815.14951644016,-519.87484270057,"absent"
"AM:423:SW-2018","AM:423:SW",2018,3,NA,"unmineable",NA,"AM",423,"SW",55.81353,-110.58296,0,1,NA,330.811705392372,671.493643138974,525.495177553705,2803.19070583078,1768.12056115739,965.168128014029,0.484208138848229,0.685928866587308,0.21898071660592,3184.38905690487,-680.635371766769,NA
"AM:423:SW-2019","AM:423:SW",2019,3,NA,"unmineable",NA,"AM",423,"SW",55.81353,-110.58296,0,1,NA,230.756904866287,542.226216571679,406.686540990794,2716.32135028496,1663.08943445857,822.851161771153,0.497995257952505,0.710576664403257,0.231501199340988,2920.26903316528,-648.586375558965,NA
"AM:424:CT-2013","AM:424:CT",2013,4,NA,"unmineable",NA,"AM",424,"CT",55.833784,-110.84702,0,1,NA,171.103416970845,382.34267533747,245.973594531731,2122.57555355448,1011.55431293791,468.020503821247,0.636797701320472,0.789581903952966,0.355120288230739,2088.78132834904,-247.183485146395,NA
"AM:424:CT-2014","AM:424:CT",2014,3,0,"unmineable",NA,"AM",424,"CT",55.833784,-110.84702,0,1,NA,213.116757502343,457.095582771753,309.315355711157,2528.15624429266,1295.15891157211,595.111710385524,0.622622384313635,0.781064039043028,0.329531821690234,2521.59086101902,-369.573746989099,"absent"
"AM:424:CT-2015","AM:424:CT",2015,2,0,"unmineable",NA,"AM",424,"CT",55.833784,-110.84702,0,1,NA,245.832630596321,503.595542642624,381.487398272186,2336.28220781707,1403.77024419394,694.860971496316,0.556633317215626,0.727906521858411,0.268333677601458,2562.5989583423,-504.530599839708,"absent"
"AM:424:CT-2016","AM:424:CT",2016,1,0,"unmineable",NA,"AM",424,"CT",55.833784,-110.84702,0,1,NA,211.450979278307,431.513050571105,320.048122899148,2150.49093209642,1264.58499125518,612.901386335452,0.574512641789756,0.7484907100432,0.283130550507722,2297.17666511947,-447.553145019729,"absent"
"AM:424:CT-2017","AM:424:CT",2017,4,0,"unmineable",NA,"AM",424,"CT",55.833784,-110.84702,0,1,NA,164.017255156541,383.480365538704,226.100673279447,1975.95529050189,876.577669479185,397.061373768638,0.656031606174689,0.787769968459567,0.379899345270887,1882.72216234897,-172.661457785167,"absent"
"AM:424:CT-2018","AM:424:CT",2018,4,0,"unmineable",NA,"AM",424,"CT",55.833784,-110.84702,0,1,NA,198.765595812752,428.721701864046,301.328252216918,2135.01309249742,1215.16271294127,590.803372020984,0.581337045269151,0.755585817449166,0.293073552753217,2245.56150679107,-414.383153118216,"absent"
"AM:424:CT-2019","AM:424:CT",2019,3,NA,"unmineable",NA,"AM",424,"CT",55.833784,-110.84702,0,1,NA,218.011656431613,453.190672783431,353.061371363242,2123.95343330637,1203.70163668025,607.737444679145,0.578816536883925,0.719207802877776,0.309535849804965,2249.19523004308,-375.490742393454,NA
"AM:424:NE-2013","AM:424:NE",2013,3,NA,"unmineable",NA,"AM",424,"NE",55.836545,-110.8423,0,1,NA,199.405694767159,411.977655030401,253.694871509468,2380.80948339432,1202.6606862104,550.223477522853,0.630518150700621,0.807599706113585,0.338608247542468,2366.64997845714,-334.515193718086,NA
"AM:424:NE-2014","AM:424:NE",2014,2,0,"unmineable",NA,"AM",424,"NE",55.836545,-110.8423,0,1,NA,201.141733235229,432.984439290444,270.661961394755,2602.31408849699,1276.8261582738,553.275024276071,0.653087655151706,0.810108637117087,0.348780464379644,2518.89603320844,-337.641556596872,"absent"
