location,year,datetime,occupied,region,latitude,longitude
Y-20-277-NW,2013,NA,FALSE,UNMINEABLE,55.72731,-110.9788
Y-20-277-NW,2015,NA,FALSE,UNMINEABLE,55.72731,-110.9788
Y-20-277-SE,2013,NA,FALSE,UNMINEABLE,55.72198,-110.9693
Y-20-277-SE,2015,NA,FALSE,UNMINEABLE,55.72198,-110.9693
Y-20-277-SW,2013,NA,FALSE,UNMINEABLE,55.72197,-110.9788
Y-20-277-SW2,2015,NA,FALSE,UNMINEABLE,55.72225,-110.9787
Y-20-278-CT,2013,NA,FALSE,UNMINEABLE,55.71192,-110.9881
Y-20-278-NE,2013,NA,FALSE,UNMINEABLE,55.71469,-110.9833
Y-20-278-NW,2013,NA,FALSE,UNMINEABLE,55.71469,-110.9933
Y-20-278-SE,2013,NA,FALSE,UNMINEABLE,55.70936,-110.9834
Y-20-278-SW,2013,NA,FALSE,UNMINEABLE,55.70924,-110.9929
Y-20-279-CT,2013,NA,FALSE,UNMINEABLE,55.70651,-111.006
Y-20-279-NE,2013,NA,FALSE,UNMINEABLE,55.70921,-111.0012
Y-20-279-SW,2013,NA,FALSE,UNMINEABLE,55.70382,-111.0108
Y-21-280-CT,2013,NA,FALSE,UNMINEABLE,56.01044,-110.7979
Y-21-280-CT,2017,NA,FALSE,UNMINEABLE,56.01044,-110.7979
Y-21-280-NE,2016,NA,FALSE,UNMINEABLE,56.01307,-110.793
Y-21-280-NW,2013,NA,FALSE,UNMINEABLE,56.01309,-110.8026
Y-21-280-NW,2016,NA,FALSE,UNMINEABLE,56.01309,-110.8026
Y-21-280-NW,2017,NA,FALSE,UNMINEABLE,56.01309,-110.8026
Y-21-280-SE,2013,NA,FALSE,UNMINEABLE,56.00784,-110.7933
Y-21-280-SE,2016,NA,FALSE,UNMINEABLE,56.00784,-110.7933
Y-21-280-SE,2017,NA,FALSE,UNMINEABLE,56.00784,-110.7933
Y-21-280-SW,2013,NA,FALSE,UNMINEABLE,56.00771,-110.8024
Y-21-280-SW,2016,NA,FALSE,UNMINEABLE,56.00771,-110.8024
Y-21-280-SW,2017,NA,FALSE,UNMINEABLE,56.00771,-110.8024
Y-21-281-CT,2013,NA,TRUE,UNMINEABLE,56.00852,-110.8178
Y-21-281-CT,2014,NA,FALSE,UNMINEABLE,56.00852,-110.8178
Y-21-281-CT,2016,NA,TRUE,UNMINEABLE,56.00852,-110.8178
Y-21-281-CT,2017,NA,TRUE,UNMINEABLE,56.00852,-110.8178
Y-21-281-CT,2021,NA,FALSE,UNMINEABLE,56.00852,-110.8178
Y-21-281-NE,2013,NA,TRUE,UNMINEABLE,56.01101,-110.8136
Y-21-281-NE,2014,NA,FALSE,UNMINEABLE,56.01101,-110.8136
Y-21-281-NE,2015,NA,TRUE,UNMINEABLE,56.01101,-110.8136
Y-21-281-NE,2016,NA,TRUE,UNMINEABLE,56.01101,-110.8136
Y-21-281-NE,2017,NA,TRUE,UNMINEABLE,56.01101,-110.8136
Y-21-281-NE,2021,NA,FALSE,UNMINEABLE,56.01101,-110.8136
Y-21-281-NW,2013,NA,TRUE,UNMINEABLE,56.01122,-110.8226
Y-21-281-NW,2014,NA,FALSE,UNMINEABLE,56.01122,-110.8226
Y-21-281-NW,2015,NA,TRUE,UNMINEABLE,56.01122,-110.8226
Y-21-281-NW,2016,NA,TRUE,UNMINEABLE,56.01122,-110.8226
Y-21-281-NW,2017,NA,FALSE,UNMINEABLE,56.01122,-110.8226
Y-21-281-SE,2013,NA,FALSE,UNMINEABLE,56.00582,-110.813
Y-21-281-SE,2014,NA,FALSE,UNMINEABLE,56.00582,-110.813
Y-21-281-SE,2016,NA,FALSE,UNMINEABLE,56.00582,-110.813
Y-21-281-SE,2017,NA,FALSE,UNMINEABLE,56.00582,-110.813
Y-21-281-SW,2013,NA,TRUE,UNMINEABLE,56.00583,-110.8226
Y-21-281-SW,2014,NA,FALSE,UNMINEABLE,56.00583,-110.8226
Y-21-281-SW,2015,NA,FALSE,UNMINEABLE,56.00583,-110.8226
Y-21-281-SW,2016,NA,TRUE,UNMINEABLE,56.00583,-110.8226
Y-21-281-SW,2017,NA,FALSE,UNMINEABLE,56.00583,-110.8226
Y-21-281-SW,2021,NA,FALSE,UNMINEABLE,56.00583,-110.8226
Y-21-283-CT,2019,NA,TRUE,UNMINEABLE,56.0337,-110.8441
Y-21-283-NE,2019,NA,TRUE,UNMINEABLE,56.03612,-110.8398
Y-21-283-NW,2013,NA,FALSE,UNMINEABLE,56.03632,-110.8486
Y-21-283-NW,2019,NA,FALSE,UNMINEABLE,56.03632,-110.8486
Y-21-283-SE,2019,NA,TRUE,UNMINEABLE,56.03167,-110.8392
Y-21-464-A,2015,NA,FALSE,UNMINEABLE,56.02415,-110.881
Y-21-464-A,2016,NA,FALSE,UNMINEABLE,56.02415,-110.881
Y-21-464-A,2017,NA,FALSE,UNMINEABLE,56.02415,-110.881
Y-21-464-B,2015,NA,FALSE,UNMINEABLE,56.02361,-110.8721
Y-21-464-B,2016,NA,FALSE,UNMINEABLE,56.02361,-110.8721
Y-21-464-B,2017,NA,FALSE,UNMINEABLE,56.02361,-110.8721
Y-21-464-C,2015,NA,TRUE,UNMINEABLE,56.02224,-110.8628
Y-21-464-C,2016,NA,FALSE,UNMINEABLE,56.02224,-110.8628
Y-21-464-C,2017,NA,FALSE,UNMINEABLE,56.02224,-110.8628
Y-21-464-C,2021,NA,TRUE,UNMINEABLE,56.02224,-110.8628
Y-21-464-D,2015,NA,TRUE,UNMINEABLE,56.0275,-110.8628
Y-21-464-D,2016,NA,TRUE,UNMINEABLE,56.0275,-110.8628
Y-21-464-D,2017,NA,FALSE,UNMINEABLE,56.0275,-110.8628
Y-21-464-D,2021,NA,TRUE,UNMINEABLE,56.0275,-110.8628
Y-21-464-E,2015,NA,FALSE,UNMINEABLE,56.01523,-110.8665
Y-21-464-E,2016,NA,FALSE,UNMINEABLE,56.01523,-110.8665
Y-21-464-E,2017,NA,FALSE,UNMINEABLE,56.01523,-110.8665
Y-21-464-E,2021,NA,FALSE,UNMINEABLE,56.01523,-110.8665
Y-22-286-CT,2013,NA,FALSE,UNMINEABLE,56.57266,-111.2805
Y-22-286-NE,2013,NA,FALSE,UNMINEABLE,56.57536,-111.2756
Y-22-286-NW,2013,NA,FALSE,UNMINEABLE,56.57534,-111.2854
Y-22-286-SE,2013,NA,FALSE,UNMINEABLE,56.56997,-111.2756
Y-22-286-SW,2013,NA,FALSE,UNMINEABLE,56.56995,-111.2854
Y-22-287-CT,2013,NA,TRUE,UNMINEABLE,56.56981,-111.2523
Y-22-287-CT2,2015,NA,FALSE,UNMINEABLE,56.571040000000004,-111.253
Y-22-287-NE,2013,NA,TRUE,UNMINEABLE,56.57234,-111.2474
Y-22-287-NE,2015,NA,FALSE,UNMINEABLE,56.57234,-111.2474
Y-22-287-NW,2013,NA,TRUE,UNMINEABLE,56.57239,-111.2572
Y-22-287-NW2,2015,NA,FALSE,UNMINEABLE,56.57141,-111.2579
Y-22-287-SE,2013,NA,TRUE,UNMINEABLE,56.56702,-111.2474
Y-22-287-SE,2015,NA,FALSE,UNMINEABLE,56.56702,-111.2474
Y-22-287-SW,2013,NA,FALSE,UNMINEABLE,56.567,-111.2572
Y-22-287-SW,2015,NA,FALSE,UNMINEABLE,56.567,-111.2572
Y-23-264-A,2015,NA,FALSE,EAST,57.38749,-111.2479
Y-23-264-A,2019,NA,TRUE,EAST,57.38749,-111.2479
Y-23-264-B,2015,NA,FALSE,EAST,57.39186,-111.2355
Y-23-264-C,2015,NA,FALSE,EAST,57.39793,-111.2499
Y-23-264-C,2019,NA,TRUE,EAST,57.39793,-111.2499
Y-23-264-D,2015,NA,FALSE,EAST,57.39096,-111.2571
Y-23-264-D,2019,NA,FALSE,EAST,57.39096,-111.2571
Y-23-265-A,2015,NA,FALSE,EAST,57.37137,-111.2393
Y-23-265-A,2018,NA,FALSE,EAST,57.37137,-111.2393
Y-23-265-A,2019,NA,FALSE,EAST,57.37137,-111.2393
Y-23-265-A,2021,NA,FALSE,EAST,57.37137,-111.2393
Y-23-265-B,2015,NA,FALSE,EAST,57.37198,-111.2277
Y-23-265-B,2018,NA,FALSE,EAST,57.37198,-111.2277
Y-23-265-B,2019,NA,TRUE,EAST,57.37198,-111.2277
Y-23-265-B,2021,NA,FALSE,EAST,57.37198,-111.2277
Y-23-265-C,2015,NA,FALSE,EAST,57.36511,-111.2307
Y-23-265-C,2018,NA,FALSE,EAST,57.36511,-111.2307
Y-23-265-C,2019,NA,TRUE,EAST,57.36511,-111.2307
Y-23-265-D,2015,NA,FALSE,EAST,57.3635,-111.2399
Y-23-265-D,2018,NA,FALSE,EAST,57.3635,-111.2399
Y-23-265-D,2019,NA,TRUE,EAST,57.3635,-111.2399
Y-23-266-A,2015,NA,FALSE,EAST,57.36986,-111.283
Y-23-266-A,2018,NA,FALSE,EAST,57.36986,-111.283
Y-23-266-A,2019,NA,FALSE,EAST,57.36986,-111.283
Y-23-266-B,2015,NA,FALSE,EAST,57.36441,-111.2845
Y-23-266-B,2018,NA,FALSE,EAST,57.36441,-111.2845
Y-23-266-B,2019,NA,FALSE,EAST,57.36441,-111.2845
Y-23-266-C,2015,NA,FALSE,EAST,57.37058,-111.2951
Y-23-266-C,2018,NA,FALSE,EAST,57.37058,-111.2951
Y-23-266-C,2019,NA,TRUE,EAST,57.37058,-111.2951
Y-23-266-C,2021,NA,FALSE,EAST,57.37058,-111.2951
Y-23-266-D,2015,NA,FALSE,EAST,57.37617,-111.2913
Y-23-266-D,2018,NA,FALSE,EAST,57.37617,-111.2913
Y-23-266-D,2019,NA,TRUE,EAST,57.37617,-111.2913
Y-23-267-A,2015,NA,FALSE,EAST,57.36573,-111.3132
Y-23-267-A,2018,NA,FALSE,EAST,57.36573,-111.3132
Y-23-267-A,2019,NA,FALSE,EAST,57.36573,-111.3132
Y-23-267-B,2015,NA,FALSE,EAST,57.35945,-111.3178
Y-23-267-B,2018,NA,FALSE,EAST,57.35945,-111.3178
Y-23-267-B,2019,NA,FALSE,EAST,57.35945,-111.3178
Y-23-267-C,2015,NA,FALSE,EAST,57.36319,-111.3108
Y-23-267-C,2018,NA,FALSE,EAST,57.36319,-111.3108
Y-23-267-C,2019,NA,FALSE,EAST,57.36319,-111.3108
Y-23-267-D,2015,NA,FALSE,EAST,57.35979,-111.326
Y-23-267-D,2018,NA,FALSE,EAST,57.35979,-111.326
Y-23-267-D,2019,NA,FALSE,EAST,57.35979,-111.326
Y-23-268-A,2015,NA,FALSE,EAST,57.34527,-111.2909
Y-23-268-A,2018,NA,FALSE,EAST,57.34527,-111.2909
Y-23-268-A,2019,NA,FALSE,EAST,57.34527,-111.2909
Y-23-268-B,2015,NA,FALSE,EAST,57.34509,-111.2835
Y-23-268-B,2018,NA,FALSE,EAST,57.34509,-111.2835
Y-23-268-B,2019,NA,FALSE,EAST,57.34509,-111.2835
Y-23-268-C,2015,NA,FALSE,EAST,57.34839,-111.2879
Y-23-268-C,2018,NA,FALSE,EAST,57.34839,-111.2879
Y-23-268-C,2019,NA,FALSE,EAST,57.34839,-111.2879
Y-23-268-D,2015,NA,FALSE,EAST,57.34917,-111.2989
Y-23-268-D,2018,NA,FALSE,EAST,57.34917,-111.2989
Y-23-268-D,2019,NA,FALSE,EAST,57.34917,-111.2989
Y-23-282-A,2015,NA,FALSE,EAST,57.35653,-111.2503
Y-23-282-A,2018,NA,FALSE,EAST,57.35653,-111.2503
Y-23-282-A,2019,NA,TRUE,EAST,57.35653,-111.2503
Y-23-282-A,2021,NA,FALSE,EAST,57.35653,-111.2503
Y-23-282-B,2015,NA,FALSE,EAST,57.35246,-111.255
Y-23-282-B,2018,NA,FALSE,EAST,57.35246,-111.255
Y-23-282-B,2019,NA,FALSE,EAST,57.35246,-111.255
Y-23-282-C,2018,NA,FALSE,EAST,57.35883,-111.259
Y-23-282-C,2019,NA,FALSE,EAST,57.35883,-111.259
Y-23-282-D,2015,NA,FALSE,EAST,57.35551,-111.266
Y-23-282-D,2018,NA,FALSE,EAST,57.35551,-111.266
Y-23-282-D,2019,NA,FALSE,EAST,57.35551,-111.266
Y-23-282-D,2021,NA,FALSE,EAST,57.35551,-111.266
Y-23-288-CT,2014,NA,FALSE,EAST,57.31482,-111.3574
Y-23-288-CT,2015,NA,FALSE,EAST,57.31482,-111.3574
Y-23-288-CT,2019,NA,FALSE,EAST,57.31482,-111.3574
Y-23-288-NE,2014,NA,FALSE,EAST,57.31757,-111.3525
Y-23-288-NE,2015,NA,FALSE,EAST,57.31757,-111.3525
Y-23-288-NE,2019,NA,FALSE,EAST,57.31757,-111.3525
Y-23-288-NW,2014,NA,FALSE,EAST,57.31749,-111.3624
Y-23-288-NW,2015,NA,FALSE,EAST,57.31749,-111.3624
Y-23-288-SE,2014,NA,FALSE,EAST,57.31215,-111.3524
Y-23-288-SE,2015,NA,FALSE,EAST,57.31215,-111.3524
Y-23-288-SE,2019,NA,FALSE,EAST,57.31215,-111.3524
Y-23-288-SW,2014,NA,FALSE,EAST,57.31211,-111.3623
Y-23-288-SW,2015,NA,FALSE,EAST,57.31211,-111.3623
Y-23-288-SW,2019,NA,FALSE,EAST,57.31211,-111.3623
Y-23-290-CT,2014,NA,FALSE,EAST,57.34261,-111.3428
Y-23-290-CT,2018,NA,FALSE,EAST,57.34261,-111.3428
Y-23-290-CT,2019,NA,FALSE,EAST,57.34261,-111.3428
Y-23-290-NE,2014,NA,FALSE,EAST,57.34477,-111.3383
Y-23-290-NE,2018,NA,FALSE,EAST,57.34477,-111.3383
Y-23-290-NW,2014,NA,FALSE,EAST,57.34415,-111.3454
Y-23-290-NW,2018,NA,FALSE,EAST,57.34415,-111.3454
Y-23-290-NW,2019,NA,FALSE,EAST,57.34415,-111.3454
Y-23-290-SE,2014,NA,FALSE,EAST,57.33981,-111.338
Y-23-290-SE,2018,NA,FALSE,EAST,57.33981,-111.338
Y-23-290-SW,2014,NA,FALSE,EAST,57.33979,-111.348
Y-23-290-SW,2018,NA,FALSE,EAST,57.33979,-111.348
Y-23-291-CT,2014,NA,FALSE,EAST,57.3419,-111.3223
Y-23-291-CT,2016,NA,FALSE,EAST,57.3419,-111.3223
Y-23-291-CT,2018,NA,FALSE,EAST,57.3419,-111.3223
Y-23-291-CT,2019,NA,FALSE,EAST,57.3419,-111.3223
Y-23-291-NE,2014,NA,FALSE,EAST,57.3446,-111.3172
Y-23-291-NE,2018,NA,FALSE,EAST,57.3446,-111.3172
Y-23-291-NE,2019,NA,FALSE,EAST,57.3446,-111.3172
Y-23-291-NW,2014,NA,FALSE,EAST,57.34448,-111.3273
Y-23-291-NW,2016,NA,FALSE,EAST,57.34448,-111.3273
Y-23-291-NW,2018,NA,FALSE,EAST,57.34448,-111.3273
Y-23-291-NW,2019,NA,FALSE,EAST,57.34448,-111.3273
Y-23-291-SE,2014,NA,FALSE,EAST,57.33921,-111.3172
Y-23-291-SE,2016,NA,FALSE,EAST,57.33921,-111.3172
Y-23-291-SE,2018,NA,FALSE,EAST,57.33921,-111.3172
Y-23-291-SE,2019,NA,FALSE,EAST,57.33921,-111.3172
Y-23-291-SW,2014,NA,FALSE,EAST,57.33919,-111.3272
Y-23-291-SW,2016,NA,FALSE,EAST,57.33919,-111.3272
Y-23-291-SW,2018,NA,FALSE,EAST,57.33919,-111.3272
Y-23-291-SW,2019,NA,FALSE,EAST,57.33919,-111.3272
Y-23-292-CT,2013,NA,FALSE,EAST,57.26706,-111.2522
Y-23-292-NE,2013,NA,FALSE,EAST,57.26979,-111.2472
Y-23-292-NE,2019,NA,FALSE,EAST,57.26979,-111.2472
Y-23-292-SE,2013,NA,FALSE,EAST,57.26437,-111.2472
Y-23-292-SW,2013,NA,FALSE,EAST,57.26435,-111.2571
Y-23-292-SW,2019,NA,FALSE,EAST,57.26435,-111.2571
Y-23-293-CT,2014,NA,FALSE,EAST,57.3306,-111.3444
Y-23-293-CT,2018,NA,FALSE,EAST,57.3306,-111.3444
Y-23-293-NE,2014,NA,FALSE,EAST,57.33334,-111.3395
Y-23-293-NE,2018,NA,FALSE,EAST,57.33334,-111.3395
Y-23-293-NE,2019,NA,FALSE,EAST,57.33334,-111.3395
Y-23-293-NW,2014,NA,FALSE,EAST,57.33328,-111.3495
Y-23-293-NW,2018,NA,FALSE,EAST,57.33328,-111.3495
Y-23-293-NW,2019,NA,FALSE,EAST,57.33328,-111.3495
Y-23-293-SE,2014,NA,FALSE,EAST,57.32795,-111.3394
Y-23-293-SE,2018,NA,FALSE,EAST,57.32795,-111.3394
Y-23-293-SE,2019,NA,FALSE,EAST,57.32795,-111.3394
Y-23-293-SW,2014,NA,FALSE,EAST,57.32791,-111.3493
Y-23-293-SW,2018,NA,FALSE,EAST,57.32791,-111.3493
Y-23-293-SW,2019,NA,FALSE,EAST,57.32791,-111.3493
Y-23-352-CT,2014,NA,FALSE,EAST,57.32891,-111.3214
Y-23-352-CT,2015,NA,FALSE,EAST,57.32891,-111.3214
Y-23-352-CT,2016,NA,FALSE,EAST,57.32891,-111.3214
Y-23-352-CT,2018,NA,FALSE,EAST,57.32891,-111.3214
Y-23-352-CT,2019,NA,FALSE,EAST,57.32891,-111.3214
Y-23-352-NE,2014,NA,FALSE,EAST,57.33141,-111.3179
Y-23-352-NE,2015,NA,FALSE,EAST,57.33141,-111.3179
Y-23-352-NE,2016,NA,FALSE,EAST,57.33141,-111.3179
Y-23-352-NE,2018,NA,FALSE,EAST,57.33141,-111.3179
Y-23-352-NE,2019,NA,FALSE,EAST,57.33141,-111.3179
Y-23-352-NW,2014,NA,FALSE,EAST,57.33143,-111.3279
Y-23-352-NW,2015,NA,FALSE,EAST,57.33143,-111.3279
Y-23-352-NW,2016,NA,FALSE,EAST,57.33143,-111.3279
Y-23-352-NW,2018,NA,FALSE,EAST,57.33143,-111.3279
Y-23-352-NW,2019,NA,FALSE,EAST,57.33143,-111.3279
Y-23-352-SE,2014,NA,FALSE,EAST,57.32601,-111.3178
Y-23-352-SE,2015,NA,FALSE,EAST,57.32601,-111.3178
Y-23-352-SE,2016,NA,FALSE,EAST,57.32601,-111.3178
Y-23-352-SE,2018,NA,FALSE,EAST,57.32601,-111.3178
Y-23-352-SE,2019,NA,FALSE,EAST,57.32601,-111.3178
Y-23-352-SW,2014,NA,FALSE,EAST,57.32602,-111.3277
Y-23-352-SW,2015,NA,FALSE,EAST,57.32602,-111.3277
Y-23-352-SW,2016,NA,FALSE,EAST,57.32602,-111.3277
Y-23-352-SW,2018,NA,FALSE,EAST,57.32602,-111.3277
Y-23-352-SW,2019,NA,FALSE,EAST,57.32602,-111.3277
Y-24-234-A,2015,NA,FALSE,WEST,57.4203,-111.5506
Y-24-234-A,2016,NA,FALSE,WEST,57.4203,-111.5506
Y-24-234-A,2017,NA,FALSE,WEST,57.4203,-111.5506
Y-24-234-B,2015,NA,FALSE,WEST,57.42061,-111.5462
Y-24-234-B,2016,NA,FALSE,WEST,57.42061,-111.5462
Y-24-234-B,2017,NA,FALSE,WEST,57.42061,-111.5462
Y-24-234-B,2018,NA,FALSE,WEST,57.42061,-111.5462
Y-24-234-C,2015,NA,FALSE,WEST,57.41925,-111.5553
Y-24-234-C,2016,NA,FALSE,WEST,57.41925,-111.5553
Y-24-234-C,2017,NA,FALSE,WEST,57.41925,-111.5553
Y-24-234-C,2018,NA,FALSE,WEST,57.41925,-111.5553
Y-24-234-D,2015,NA,FALSE,WEST,57.42352,-111.5357
Y-24-234-D,2016,NA,FALSE,WEST,57.42352,-111.5357
Y-24-234-D,2017,NA,FALSE,WEST,57.42352,-111.5357
Y-24-234-E,2015,NA,FALSE,WEST,57.42692,-111.5329
Y-24-234-E,2016,NA,TRUE,WEST,57.42692,-111.5329
Y-24-234-E,2017,NA,TRUE,WEST,57.42692,-111.5329
Y-24-235-A,2015,NA,TRUE,WEST,57.43014,-111.5156
Y-24-235-A,2017,NA,TRUE,WEST,57.43014,-111.5156
Y-24-235-A,2018,NA,FALSE,WEST,57.43014,-111.5156
Y-24-235-A,2019,NA,FALSE,WEST,57.43014,-111.5156
Y-24-235-A,2021,NA,FALSE,WEST,57.43014,-111.5156
Y-24-238-A,2015,NA,FALSE,WEST,57.43317,-111.4631
Y-24-238-A,2016,NA,FALSE,WEST,57.43317,-111.4631
Y-24-238-A,2017,NA,FALSE,WEST,57.43317,-111.4631
Y-24-238-A,2018,NA,FALSE,WEST,57.43317,-111.4631
Y-24-238-A,2019,NA,FALSE,WEST,57.43317,-111.4631
Y-24-238-B,2015,NA,FALSE,WEST,57.4277,-111.4635
Y-24-238-B,2017,NA,FALSE,WEST,57.4277,-111.4635
Y-24-238-B,2018,NA,FALSE,WEST,57.4277,-111.4635
Y-24-238-B,2019,NA,FALSE,WEST,57.4277,-111.4635
Y-24-239-A,2015,NA,FALSE,WEST,57.43847,-111.4605
Y-24-239-A,2017,NA,TRUE,WEST,57.43847,-111.4605
Y-24-239-A,2018,NA,FALSE,WEST,57.43847,-111.4605
Y-24-239-B,2015,NA,FALSE,WEST,57.44237,-111.4682
Y-24-239-B,2017,NA,FALSE,WEST,57.44237,-111.4682
Y-24-239-B,2018,NA,FALSE,WEST,57.44237,-111.4682
Y-24-241-A,2015,NA,FALSE,WEST,57.44455,-111.4508
Y-24-241-A,2016,NA,FALSE,WEST,57.44455,-111.4508
Y-24-241-A,2017,NA,FALSE,WEST,57.44455,-111.4508
Y-24-241-A,2018,NA,FALSE,WEST,57.44455,-111.4508
Y-24-241-A,2019,NA,FALSE,WEST,57.44455,-111.4508
Y-24-242-A,2015,NA,FALSE,WEST,57.44143,-111.4385
Y-24-242-A,2017,NA,FALSE,WEST,57.44143,-111.4385
Y-24-242-A,2018,NA,FALSE,WEST,57.44143,-111.4385
Y-24-242-A,2019,NA,FALSE,WEST,57.44143,-111.4385
Y-24-242-B,2015,NA,FALSE,WEST,57.44536,-111.4358
Y-24-242-B,2016,NA,FALSE,WEST,57.44536,-111.4358
Y-24-242-B,2017,NA,FALSE,WEST,57.44536,-111.4358
Y-24-242-B,2019,NA,FALSE,WEST,57.44536,-111.4358
Y-24-242-C,2015,NA,FALSE,WEST,57.45247,-111.4465
Y-24-242-C,2017,NA,FALSE,WEST,57.45247,-111.4465
Y-24-242-C,2018,NA,FALSE,WEST,57.45247,-111.4465
Y-24-242-C,2019,NA,FALSE,WEST,57.45247,-111.4465
Y-24-243-A,2015,NA,FALSE,UNMINEABLE,57.45776,-111.4075
Y-24-243-A,2016,NA,FALSE,UNMINEABLE,57.45776,-111.4075
Y-24-243-A,2017,NA,TRUE,UNMINEABLE,57.45776,-111.4075
Y-24-243-A,2018,NA,FALSE,UNMINEABLE,57.45776,-111.4075
Y-24-243-B,2015,NA,FALSE,WEST,57.45466,-111.4139
Y-24-243-B,2016,NA,FALSE,WEST,57.45466,-111.4139
Y-24-243-B,2017,NA,FALSE,WEST,57.45466,-111.4139
Y-24-243-B,2018,NA,FALSE,WEST,57.45466,-111.4139
Y-24-243-C,2015,NA,FALSE,WEST,57.45768,-111.4223
Y-24-243-C,2016,NA,FALSE,WEST,57.45768,-111.4223
Y-24-243-C,2017,NA,TRUE,WEST,57.45768,-111.4223
Y-24-243-C,2018,NA,FALSE,WEST,57.45768,-111.4223
Y-24-243-D,2015,NA,FALSE,UNMINEABLE,57.46022,-111.415
Y-24-243-D,2016,NA,FALSE,UNMINEABLE,57.46022,-111.415
Y-24-243-D,2017,NA,TRUE,UNMINEABLE,57.46022,-111.415
Y-24-243-D,2018,NA,FALSE,UNMINEABLE,57.46022,-111.415
Y-24-243-D,2021,NA,TRUE,UNMINEABLE,57.46022,-111.415
Y-24-243-E,2018,NA,FALSE,WEST,57.45341,-111.4009
Y-24-245-A,2015,NA,FALSE,WEST,57.49061,-111.3583
Y-24-245-A,2019,NA,FALSE,WEST,57.49061,-111.3583
Y-24-245-B,2015,NA,FALSE,WEST,57.48545,-111.3614
Y-24-245-B,2019,NA,FALSE,WEST,57.48545,-111.3614
Y-24-245-G,2015,NA,FALSE,WEST,57.46708,-111.3927
Y-24-245-G,2017,NA,FALSE,WEST,57.46708,-111.3927
Y-24-245-G,2018,NA,FALSE,WEST,57.46708,-111.3927
Y-24-245-G,2019,NA,FALSE,WEST,57.46708,-111.3927
Y-24-245-H,2015,NA,FALSE,WEST,57.45367,-111.3881
Y-24-245-H,2017,NA,TRUE,WEST,57.45367,-111.3881
Y-24-245-H,2018,NA,FALSE,WEST,57.45367,-111.3881
Y-24-245-H,2019,NA,FALSE,WEST,57.45367,-111.3881
Y-24-245-I,2018,NA,FALSE,WEST,57.46716,-111.4034
Y-24-245-I,2019,NA,FALSE,WEST,57.46716,-111.4034
Y-24-245-J,2018,NA,FALSE,UNMINEABLE,57.46452,-111.3983
Y-24-245-J,2019,NA,FALSE,UNMINEABLE,57.46452,-111.3983
Y-24-246-A,2015,NA,TRUE,WEST,57.43452,-111.486
Y-24-246-A,2017,NA,TRUE,WEST,57.43452,-111.486
Y-24-246-A,2019,NA,FALSE,WEST,57.43452,-111.486
Y-24-294-CT,2013,NA,FALSE,WEST,57.43483,-111.5178
Y-24-294-CT,2014,NA,FALSE,WEST,57.43483,-111.5178
Y-24-294-CT2,2015,NA,TRUE,WEST,57.43465,-111.5181
Y-24-294-CT2,2016,NA,TRUE,WEST,57.43465,-111.5181
Y-24-294-CT2,2017,NA,TRUE,WEST,57.43465,-111.5181
Y-24-294-CT2,2018,NA,FALSE,WEST,57.43465,-111.5181
Y-24-294-CT2,2019,NA,FALSE,WEST,57.43465,-111.5181
Y-24-294-CT2,2021,NA,FALSE,WEST,57.43465,-111.5181
Y-24-294-NE,2013,NA,FALSE,WEST,57.43754,-111.5129
Y-24-294-NE,2014,NA,FALSE,WEST,57.43754,-111.5129
Y-24-294-NE,2015,NA,FALSE,WEST,57.43754,-111.5129
Y-24-294-NE2,2016,NA,TRUE,WEST,57.43749,-111.5124
Y-24-294-NE2,2017,NA,TRUE,WEST,57.43749,-111.5124
Y-24-294-NE2,2019,NA,FALSE,WEST,57.43749,-111.5124
Y-24-294-NE2,2021,NA,FALSE,WEST,57.43749,-111.5124
Y-24-294-NW,2013,NA,FALSE,WEST,57.4375,-111.5229
Y-24-294-NW,2014,NA,FALSE,WEST,57.4375,-111.5229
Y-24-294-NW2,2015,NA,TRUE,WEST,57.43652,-111.5228
Y-24-294-NW2,2016,NA,TRUE,WEST,57.43652,-111.5228
Y-24-294-NW2,2017,NA,TRUE,WEST,57.43652,-111.5228
Y-24-294-NW2,2018,NA,FALSE,WEST,57.43652,-111.5228
Y-24-294-NW2,2019,NA,FALSE,WEST,57.43652,-111.5228
Y-24-294-NW2,2021,NA,FALSE,WEST,57.43652,-111.5228
Y-24-294-SE,2013,NA,FALSE,WEST,57.43215,-111.5128
Y-24-294-SE,2014,NA,FALSE,WEST,57.43215,-111.5128
Y-24-294-SE2,2015,NA,TRUE,WEST,57.43242,-111.5126
Y-24-294-SE2,2016,NA,TRUE,WEST,57.43242,-111.5126
Y-24-294-SE2,2017,NA,TRUE,WEST,57.43242,-111.5126
Y-24-294-SE2,2018,NA,FALSE,WEST,57.43242,-111.5126
Y-24-294-SE2,2019,NA,FALSE,WEST,57.43242,-111.5126
Y-24-294-SE2,2021,NA,FALSE,WEST,57.43242,-111.5126
Y-24-294-SW,2013,NA,TRUE,WEST,57.43211,-111.5228
Y-24-294-SW,2014,NA,FALSE,WEST,57.43211,-111.5228
Y-24-294-SW2,2015,NA,TRUE,WEST,57.43241,-111.523
Y-24-294-SW2,2016,NA,TRUE,WEST,57.43241,-111.523
Y-24-294-SW2,2017,NA,TRUE,WEST,57.43241,-111.523
Y-24-294-SW2,2019,NA,FALSE,WEST,57.43241,-111.523
