"UID","ss","year","sample","occupied","region_x","wetland_x","data_set","site","station","latit","longit","mineable","lapr","mclelland","B2","B3","B4","B5","B6","B7","NBR","NDVI","NDWI","TCB","TCwet","presence","julian"
"AM:401:SE-2018","AM:401:SE",2018,2,NA,"unmineable",NA,"AM",401,"SE",54.657827,-110.70662,0,1,NA,174.436369802874,393.303617866081,307.774236330997,1972.84402586547,997.497194616302,514.917328686805,0.577890606169409,0.721393284482395,0.323943437122327,2016.27809614599,-273.211571013358,NA,-1.27853192425389
"AM:401:SE-2019","AM:401:SE",2019,3,NA,"unmineable",NA,"AM",401,"SE",54.657827,-110.70662,0,1,NA,224.352238757359,414.613374179794,396.099153678015,1543.49069385144,1048.67703743538,616.160486414597,0.475086335479723,0.582229561510824,0.241270099257753,1911.10949347606,-403.015034195118,NA,1.92793549561675
"AM:401:SW-2013","AM:401:SW",2013,1,NA,"unmineable",NA,"AM",401,"SW",54.656922,-110.71297,0,1,NA,245.029935337822,517.941423901986,371.691129580194,2590.20752617322,1445.63714529944,712.950612511382,0.570250017609902,0.749888664632192,0.289122017503537,2714.25683162765,-469.974843506963,NA,1.80917744302895
"AM:401:SW-2014","AM:401:SW",2014,2,0,"unmineable",NA,"AM",401,"SW",54.656922,-110.71297,0,1,NA,251.054662415243,520.580792735544,385.177207285991,2373.57476329559,1403.86241828611,714.736533415413,0.548233237614777,0.722670035078304,0.264109901733394,2589.93740822105,-499.536097243025,"absent",1.21538718008994
"AM:401:SW-2015","AM:401:SW",2015,2,0,"unmineable",NA,"AM",401,"SW",54.656922,-110.71297,0,1,NA,648.792896374604,944.335185828422,796.90598992748,2679.24487060316,2223.99104826919,1218.72390909437,0.368195991014877,0.537175548809544,0.0865607747941017,3694.08100365301,-961.957150392417,"absent",1.98731452191065
"AM:401:SW-2016","AM:401:SW",2016,2,NA,"unmineable",NA,"AM",401,"SW",54.656922,-110.71297,0,1,NA,249.353230957679,523.325351225208,367.337512272163,2560.67291753478,1491.09180861546,718.813857612805,0.56880136376954,0.751709516276532,0.272644173600939,2725.13490266097,-519.091444672909,NA,0.0278066542119262
"AM:401:SW-2017","AM:401:SW",2017,4,0,"unmineable",NA,"AM",401,"SW",54.656922,-110.71297,0,1,NA,310.282369980044,596.954864649752,452.647248816383,2283.47171415302,1303.31770406021,689.613100147483,0.56295449828063,0.706827682579225,0.290566396359643,2544.06920140124,-381.093233754518,"absent",1.74979841673505
"AM:401:SW-2018","AM:401:SW",2018,4,NA,"unmineable",NA,"AM",401,"SW",54.656922,-110.71297,0,1,NA,211.28620026563,472.616105414687,296.574209925937,2580.69815348692,1284.09259859805,585.235457254368,0.628175001806088,0.793006398166051,0.333363250982509,2543.32694127251,-346.851487877282,NA,-1.27853192425389
"AM:401:SW-2019","AM:401:SW",2019,4,NA,"unmineable",NA,"AM",401,"SW",54.656922,-110.71297,0,1,NA,263.028303782795,508.986699081992,419.177103397229,1980.25341938568,1379.89000795364,745.68155420448,0.500313341520925,0.684126341580447,0.234537853510042,2486.37216189846,-523.295555565979,NA,1.92793549561675
"AM:403:CT-2013","AM:403:CT",2013,3,NA,"unmineable",NA,"AM",403,"CT",54.610992,-110.68858,0,1,NA,327.51238468911,533.231564886084,403.33974059262,3049.27345713538,1876.39400353702,879.089679143327,0.542921357757198,0.76179059477424,0.23217140751433,3245.33756556076,-720.745076298388,NA,1.80917744302895
"AM:403:CT-2014","AM:403:CT",2014,1,0,"unmineable",NA,"AM",403,"CT",54.610992,-110.68858,0,1,NA,303.654885374338,530.765596919487,402.12688479927,2876.78787356488,1782.92696528516,834.681139656847,0.554212622683303,0.758451782591987,0.241469195842192,3141.67929209397,-664.470635314971,"absent",1.21538718008994
"AM:403:CT-2015","AM:403:CT",2015,4,1,"unmineable",NA,"AM",403,"CT",54.610992,-110.68858,0,1,NA,434.889703048943,731.842425951168,821.605548807419,2567.27018705886,2546.08147788177,1435.21585385847,0.276723930830679,0.51303893811458,-0.00273395661536123,3723.23414969731,-1379.17864918413,"present",1.98731452191065
"AM:403:CT-2016","AM:403:CT",2016,1,NA,"unmineable",NA,"AM",403,"CT",54.610992,-110.68858,0,1,NA,319.239728516948,576.892732716251,488.347270258983,2696.65346802725,1822.06962928777,931.345600768275,0.486632130900236,0.692568752813377,0.193005585067167,3098.35987759712,-760.105642087586,NA,0.0278066542119262
"AM:403:CT-2017","AM:403:CT",2017,1,0,"unmineable",NA,"AM",403,"CT",54.610992,-110.68858,0,1,NA,239.960099947506,476.665954376345,355.640026743243,2703.86139666863,1455.79793262323,693.894579414089,0.58946933037603,0.764004617873781,0.297308564707029,2756.48370217768,-461.125813307642,"absent",1.74979841673505
"AM:403:CT-2018","AM:403:CT",2018,1,NA,"unmineable",NA,"AM",403,"CT",54.610992,-110.68858,0,1,NA,468.746637197446,650.283425974548,512.100453758338,2699.34156602868,1468.89383289738,733.981676767216,0.573538846040078,0.689688827613353,0.294464015081553,2960.97116033201,-375.934653864995,NA,-1.27853192425389
"AM:403:CT-2019","AM:403:CT",2019,4,NA,"unmineable",NA,"AM",403,"CT",54.610992,-110.68858,0,1,NA,287.226395100587,463.985148774762,392.76237504243,1899.255805917,1507.01626139836,790.172916576489,0.461981584801741,0.682809190076905,0.170517491510211,2496.05811830264,-667.259530154355,NA,1.92793549561675
