project,organization,location,recording_date,recording_time,latitude,longitude,YERAobs,long4,lat4,datetime,syear,sdoy,shod,stod,long3,lat3,numyears,region
Boreal Wetland Community Monitoring,BU,AM-424-NE,2015-05-07,2:00:00,55.83654,-110.8423,0,-110.8423,55.8365,2015-05-07 2:00,2015,127,2,2,-110.842,55.837,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-19-381-NE,2019-06-18,2:00:00,56.01457,-110.8279,0,-110.8279,56.0146,2019-06-18 2:00,2019,169,2,2,-110.828,56.015,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-NE,2019-07-10,2:00:00,54.63144,-110.7269,1,-110.7269,54.6314,2019-07-10 2:00,2019,191,2,2,-110.727,54.631,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-31-333-NE,2013-06-21,2:00:00,55.90333,-110.5577,1,-110.5577,55.9033,2013-06-21 2:00,2013,172,2,2,-110.558,55.903,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-31-333-SE,2015-06-15,2:00:00,55.89814,-110.5571,0,-110.5571,55.8981,2015-06-15 2:00,2015,166,2,2,-110.557,55.898,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-442-SE,2014-05-08,2:00:00,55.083,-111.7528,0,-111.7528,55.083,2014-05-08 2:00,2014,128,2,2,-111.753,55.083,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-25-301-CT,2015-05-18,2:00:00,57.43238,-111.209,0,-111.209,57.4324,2015-05-18 2:00,2015,138,2,2,-111.209,57.432,5,EAST
Boreal Wetland Community Monitoring,BU,Y-30-329-CT,2013-06-11,2:00:00,55.86103,-110.6859,0,-110.6859,55.861,2013-06-11 2:00,2013,162,2,2,-110.686,55.861,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-31-333-NE,2016-05-30,2:00:00,55.90333,-110.5577,0,-110.5577,55.9033,2016-05-30 2:00,2016,151,2,2,-110.558,55.903,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-424-NE,2014-05-17,0:00:00,55.83654,-110.8423,0,-110.8423,55.8365,2014-05-17 0:00,2014,137,0,0,-110.842,55.837,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-258-CT2,2018-06-23,2:00:00,55.14228,-111.6846,1,-111.6846,55.1423,2018-06-23 2:00,2018,174,2,2,-111.685,55.142,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-424-CT,2016-06-01,2:00:00,55.83378,-110.847,0,-110.847,55.8338,2016-06-01 2:00,2016,153,2,2,-110.847,55.834,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-7-253-NE,2016-06-09,2:00:00,57.48075,-111.2007,0,-111.2007,57.4808,2016-06-09 2:00,2016,161,2,2,-111.201,57.481,5,EAST
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2016-05-28,1:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2016-05-28 1:00,2016,149,1,1,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-31-333-CT,2017-06-02,2:00:00,55.90085,-110.5619,0,-110.5619,55.9008,2017-06-02 2:00,2017,153,2,2,-110.562,55.901,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-31-333-CT,2016-05-30,2:00:00,55.90085,-110.5619,0,-110.5619,55.9008,2016-05-30 2:00,2016,151,2,2,-110.562,55.901,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-257-SE,2014-07-08,2:00:00,55.15468,-111.6724,1,-111.6724,55.1547,2014-07-08 2:00,2014,189,2,2,-111.672,55.155,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-235-A,2017-06-12,2:00:00,57.43014,-111.5156,1,-111.5156,57.4301,2017-06-12 2:00,2017,163,2,2,-111.516,57.43,5,WEST
Boreal Wetland Community Monitoring,BU,Y-21-281-NW,2015-07-01,2:00:00,56.01122,-110.8226,1,-110.8226,56.0112,2015-07-01 2:00,2015,182,2,2,-110.823,56.011,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-258-NW,2019-06-20,2:00:00,55.14528,-111.6886,0,-111.6886,55.1453,2019-06-20 2:00,2019,171,2,2,-111.689,55.145,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-257-NE,2019-06-22,2:00:00,55.15998,-111.6727,0,-111.6727,55.16,2019-06-22 2:00,2019,173,2,2,-111.673,55.16,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-241-A,2015-06-01,2:00:00,57.44455,-111.4508,0,-111.4508,57.4446,2015-06-01 2:00,2015,152,2,2,-111.451,57.445,5,WEST
Boreal Wetland Community Monitoring,BU,Y-7-224-CT,2015-05-25,2:00:00,57.52131,-111.3148,0,-111.3148,57.5213,2015-05-25 2:00,2015,145,2,2,-111.315,57.521,5,WEST
Boreal Wetland Community Monitoring,BU,AM-424-CT,2015-05-22,2:00:00,55.83378,-110.847,0,-110.847,55.8338,2015-05-22 2:00,2015,142,2,2,-110.847,55.834,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-296-SE2,2016-05-23,2:00:00,57.43695,-111.4449,0,-111.4449,57.4369,2016-05-23 2:00,2016,144,2,2,-111.445,57.437,5,WEST
Boreal Wetland Community Monitoring,BU,Y-7-253-SW,2019-07-07,2:00:00,57.47148,-111.2161,0,-111.2161,57.4715,2019-07-07 2:00,2019,188,2,2,-111.216,57.471,5,EAST
Boreal Wetland Community Monitoring,BU,Y-23-352-CT,2015-06-10,2:00:00,57.32891,-111.3214,0,-111.3214,57.3289,2015-06-10 2:00,2015,161,2,2,-111.321,57.329,5,EAST
Boreal Wetland Community Monitoring,BU,Y-7-253-NW,2018-07-10,2:00:00,57.47804,-111.2088,0,-111.2088,57.478,2018-07-10 2:00,2018,191,2,2,-111.209,57.478,5,EAST
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2016-05-25,2:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2016-05-25 2:00,2016,146,2,2,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-238-A,2017-05-29,2:00:00,57.43317,-111.4631,0,-111.4631,57.4332,2017-05-29 2:00,2017,149,2,2,-111.463,57.433,5,WEST
Boreal Wetland Community Monitoring,BU,Y-24-235-A,2019-05-31,2:00:00,57.43014,-111.5156,0,-111.5156,57.4301,2019-05-31 2:00,2019,151,2,2,-111.516,57.43,5,WEST
Boreal Wetland Community Monitoring,BU,Y-15-257-SE,2019-06-27,2:00:00,55.15468,-111.6724,1,-111.6724,55.1547,2019-06-27 2:00,2019,178,2,2,-111.672,55.155,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-243-D,2017-06-26,2:00:00,57.46022,-111.415,1,-111.415,57.4602,2017-06-26 2:00,2017,177,2,2,-111.415,57.46,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-SE,2017-06-27,2:00:00,54.62605,-110.7269,1,-110.7269,54.626,2017-06-27 2:00,2017,178,2,2,-110.727,54.626,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-296-SW2,2019-06-03,2:00:00,57.43663,-111.4572,0,-111.4572,57.4366,2019-06-03 2:00,2019,154,2,2,-111.457,57.437,5,WEST
Boreal Wetland Community Monitoring,BU,Y-30-329-NE,2017-06-06,2:00:00,55.86352,-110.6817,0,-110.6817,55.8635,2017-06-06 2:00,2017,157,2,2,-110.682,55.864,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-424-SW,2015-05-23,2:00:00,55.83111,-110.8522,0,-110.8522,55.8311,2015-05-23 2:00,2015,143,2,2,-110.852,55.831,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-21-281-NW,2016-06-16,2:00:00,56.01122,-110.8226,1,-110.8226,56.0112,2016-06-16 2:00,2016,168,2,2,-110.823,56.011,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-442-NE,2014-05-08,1:00:00,55.08837,-111.7532,0,-111.7532,55.0884,2014-05-08 1:00,2014,128,1,1,-111.753,55.088,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-442-NE,2017-06-02,2:00:00,55.08837,-111.7532,0,-111.7532,55.0884,2017-06-02 2:00,2017,153,2,2,-111.753,55.088,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-31-333-SW,2013-07-06,2:00:00,55.89817,-110.5667,0,-110.5667,55.8982,2013-07-06 2:00,2013,187,2,2,-110.567,55.898,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-442-NE,2014-05-09,2:00:00,55.08837,-111.7532,0,-111.7532,55.0884,2014-05-09 2:00,2014,129,2,2,-111.753,55.088,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-NW,2016-06-27,2:00:00,54.63078,-110.7352,1,-110.7352,54.6308,2016-06-27 2:00,2016,179,2,2,-110.735,54.631,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-31-333-SW,2015-06-15,2:00:00,55.89817,-110.5667,0,-110.5667,55.8982,2015-06-15 2:00,2015,166,2,2,-110.567,55.898,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-424-CT,2018-06-20,2:05:12,55.83378,-110.847,0,-110.847,55.8338,2018-06-20 2:05,2018,171,2,2.083333,-110.847,55.834,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-SW2,2019-07-09,2:00:00,54.63078,-110.7352,1,-110.7352,54.6308,2019-07-09 2:00,2019,190,2,2,-110.735,54.631,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-257-CT,2019-05-27,2:00:00,55.15723,-111.6774,1,-111.6774,55.1572,2019-05-27 2:00,2019,147,2,2,-111.677,55.157,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-NW,2015-05-26,2:00:00,54.63078,-110.7352,1,-110.7352,54.6308,2015-05-26 2:00,2015,146,2,2,-110.735,54.631,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-414-CT,2019-06-04,2:00:00,57.51379,-111.3443,0,-111.3443,57.5138,2019-06-04 2:00,2019,155,2,2,-111.344,57.514,5,WEST
Boreal Wetland Community Monitoring,BU,Y-7-253-NE,2018-06-23,2:00:00,57.48075,-111.2007,0,-111.2007,57.4808,2018-06-23 2:00,2018,174,2,2,-111.201,57.481,5,EAST
Boreal Wetland Community Monitoring,BU,AM-424-SW,2016-05-29,2:00:00,55.83111,-110.8522,0,-110.8522,55.8311,2016-05-29 2:00,2016,150,2,2,-110.852,55.831,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-23-352-NE,2015-06-10,2:00:00,57.33141,-111.3179,0,-111.3179,57.3314,2015-06-10 2:00,2015,161,2,2,-111.318,57.331,5,EAST
Boreal Wetland Community Monitoring,BU,AM-442-SE,2014-05-10,0:00:00,55.083,-111.7528,0,-111.7528,55.083,2014-05-10 0:00,2014,130,0,0,-111.753,55.083,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-414-SE,2017-05-30,2:00:00,57.51132,-111.3499,0,-111.3499,57.5113,2017-05-30 2:00,2017,150,2,2,-111.35,57.511,5,WEST
Boreal Wetland Community Monitoring,BU,AM-442-SE,2015-05-18,2:00:00,55.083,-111.7528,0,-111.7528,55.083,2015-05-18 2:00,2015,138,2,2,-111.753,55.083,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-13-248-NE,2016-06-01,2:00:00,54.86868,-111.6048,1,-111.6048,54.8687,2016-06-01 2:00,2016,153,2,2,-111.605,54.869,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-258-CT2,2015-06-01,2:00:00,55.14228,-111.6846,1,-111.6846,55.1423,2015-06-01 2:00,2015,152,2,2,-111.685,55.142,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-13-248-NE,2016-05-23,2:00:00,54.86868,-111.6048,0,-111.6048,54.8687,2016-05-23 2:00,2016,144,2,2,-111.605,54.869,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-CT3,2019-07-09,2:00:00,54.63078,-110.7352,1,-110.7352,54.6308,2019-07-09 2:00,2019,190,2,2,-110.735,54.631,5,
Boreal Wetland Community Monitoring,BU,Y-25-302-NE3,2017-06-01,2:00:00,57.41297,-111.1872,0,-111.1872,57.413,2017-06-01 2:00,2017,152,2,2,-111.187,57.413,5,EAST
Boreal Wetland Community Monitoring,BU,AM-442-SE,2014-05-24,1:00:00,55.083,-111.7528,0,-111.7528,55.083,2014-05-24 1:00,2014,144,1,1,-111.753,55.083,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-442-SE,2015-05-15,2:00:00,55.083,-111.7528,0,-111.7528,55.083,2015-05-15 2:00,2015,135,2,2,-111.753,55.083,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-NE,2017-05-28,2:00:00,55.86352,-110.6817,0,-110.6817,55.8635,2017-05-28 2:00,2017,148,2,2,-110.682,55.864,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-NE,2017-06-02,2:00:00,55.86352,-110.6817,0,-110.6817,55.8635,2017-06-02 2:00,2017,153,2,2,-110.682,55.864,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-414-SE,2016-05-15,2:00:00,57.51132,-111.3499,0,-111.3499,57.5113,2016-05-15 2:00,2016,136,2,2,-111.35,57.511,5,WEST
Boreal Wetland Community Monitoring,BU,Y-21-281-NW,2015-07-04,2:00:00,56.01122,-110.8226,1,-110.8226,56.0112,2015-07-04 2:00,2015,185,2,2,-110.823,56.011,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-21-281-CT,2016-05-31,2:00:00,56.00852,-110.8178,0,-110.8178,56.0085,2016-05-31 2:00,2016,152,2,2,-110.818,56.009,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-13-248-SE,2018-05-27,2:00:00,54.86341,-111.6047,0,-111.6047,54.8634,2018-05-27 2:00,2018,147,2,2,-111.605,54.863,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-258-CT2,2019-06-19,2:00:00,55.14228,-111.6846,1,-111.6846,55.1423,2019-06-19 2:00,2019,170,2,2,-111.685,55.142,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-23-352-NW,2015-06-05,2:00:00,57.33143,-111.3279,0,-111.3279,57.3314,2015-06-05 2:00,2015,156,2,2,-111.328,57.331,5,EAST
Boreal Wetland Community Monitoring,BU,Y-21-281-NW,2013-06-04,1:00:00,56.01122,-110.8226,1,-110.8226,56.0112,2013-06-04 1:00,2013,155,1,1,-110.823,56.011,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-424-NW,2017-05-20,2:00:00,55.83658,-110.8518,0,-110.8518,55.8366,2017-05-20 2:00,2017,140,2,2,-110.852,55.837,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-21-281-NW,2017-06-08,2:00:00,56.01122,-110.8226,0,-110.8226,56.0112,2017-06-08 2:00,2017,159,2,2,-110.823,56.011,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-241-A,2019-06-07,2:00:00,57.44455,-111.4508,0,-111.4508,57.4446,2019-06-07 2:00,2019,158,2,2,-111.451,57.445,5,WEST
Boreal Wetland Community Monitoring,BU,Y-30-329-CT,2014-06-06,2:00:00,55.86103,-110.6859,0,-110.6859,55.861,2014-06-06 2:00,2014,157,2,2,-110.686,55.861,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-23-352-SE,2014-06-30,2:00:00,57.32601,-111.3178,0,-111.3178,57.326,2014-06-30 2:00,2014,181,2,2,-111.318,57.326,5,EAST
Boreal Wetland Community Monitoring,BU,Y-24-238-A,2017-05-22,2:00:00,57.43317,-111.4631,0,-111.4631,57.4332,2017-05-22 2:00,2017,142,2,2,-111.463,57.433,5,WEST
Boreal Wetland Community Monitoring,BU,Y-31-333-CT,2014-05-31,2:00:00,55.90085,-110.5619,0,-110.5619,55.9008,2014-05-31 2:00,2014,151,2,2,-110.562,55.901,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-SE,2019-07-04,2:00:00,54.62605,-110.7269,1,-110.7269,54.626,2019-07-04 2:00,2019,185,2,2,-110.727,54.626,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-7-262-NW,2017-07-01,2:00:00,57.46725,-111.2153,0,-111.2153,57.4672,2017-07-01 2:00,2017,182,2,2,-111.215,57.467,5,EAST
Boreal Wetland Community Monitoring,BU,Y-24-350-NE,2018-06-06,2:00:00,57.43678,-111.4721,0,-111.4721,57.4368,2018-06-06 2:00,2018,157,2,2,-111.472,57.437,5,WEST
Boreal Wetland Community Monitoring,BU,Y-30-329-CT,2016-05-27,2:00:00,55.86103,-110.6859,0,-110.6859,55.861,2016-05-27 2:00,2016,148,2,2,-110.686,55.861,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-258-CT2,2019-06-24,2:00:00,55.14228,-111.6846,1,-111.6846,55.1423,2019-06-24 2:00,2019,175,2,2,-111.685,55.142,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-CT,2015-05-20,2:00:00,55.86103,-110.6859,0,-110.6859,55.861,2015-05-20 2:00,2015,140,2,2,-110.686,55.861,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-7-253-NE,2017-06-07,2:00:00,57.48075,-111.2007,0,-111.2007,57.4808,2017-06-07 2:00,2017,158,2,2,-111.201,57.481,5,EAST
Boreal Wetland Community Monitoring,BU,AM-442-SE,2018-07-06,2:00:00,55.083,-111.7528,0,-111.7528,55.083,2018-07-06 2:00,2018,187,2,2,-111.753,55.083,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-CT,2015-05-15,2:00:00,55.86103,-110.6859,0,-110.6859,55.861,2015-05-15 2:00,2015,135,2,2,-110.686,55.861,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-442-SE,2017-06-02,2:00:00,55.083,-111.7528,0,-111.7528,55.083,2017-06-02 2:00,2017,153,2,2,-111.753,55.083,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-257-CT,2013-06-28,0:00:00,55.15723,-111.6774,1,-111.6774,55.1572,2013-06-28 0:00,2013,179,0,0,-111.677,55.157,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-7-224-CT,2018-06-15,0:05:15,57.52131,-111.3148,0,-111.3148,57.5213,2018-06-15 0:05,2018,166,0,0.0833333,-111.315,57.521,5,WEST
Boreal Wetland Community Monitoring,BU,AM-424-SE,2016-05-29,2:00:00,55.83119,-110.8424,0,-110.8424,55.8312,2016-05-29 2:00,2016,150,2,2,-110.842,55.831,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-NE,2019-06-27,2:00:00,54.63144,-110.7269,1,-110.7269,54.6314,2019-06-27 2:00,2019,178,2,2,-110.727,54.631,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-NE,2013-06-11,0:00:00,55.86352,-110.6817,0,-110.6817,55.8635,2013-06-11 0:00,2013,162,0,0,-110.682,55.864,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-NE,2015-05-21,2:00:00,55.86352,-110.6817,0,-110.6817,55.8635,2015-05-21 2:00,2015,141,2,2,-110.682,55.864,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-257-SE,2013-06-24,2:00:05,55.15468,-111.6724,1,-111.6724,55.1547,2013-06-24 2:00,2013,175,2,2,-111.672,55.155,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-23-352-NE,2014-06-28,2:00:00,57.33141,-111.3179,0,-111.3179,57.3314,2014-06-28 2:00,2014,179,2,2,-111.318,57.331,5,EAST
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2017-06-07,2:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2017-06-07 2:00,2017,158,2,2,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-294-SW2,2017-05-20,2:00:00,57.43241,-111.523,0,-111.523,57.4324,2017-05-20 2:00,2017,140,2,2,-111.523,57.432,5,WEST
Boreal Wetland Community Monitoring,BU,Y-1-200-SE,2016-06-26,2:00:00,54.62605,-110.7269,0,-110.7269,54.626,2016-06-26 2:00,2016,178,2,2,-110.727,54.626,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-1-200-NW,2017-06-23,0:00:00,54.63078,-110.7352,1,-110.7352,54.6308,2017-06-23 0:00,2017,174,0,0,-110.735,54.631,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-23-352-CT,2018-07-11,2:00:00,57.32891,-111.3214,0,-111.3214,57.3289,2018-07-11 2:00,2018,192,2,2,-111.321,57.329,5,EAST
Boreal Wetland Community Monitoring,BU,Y-23-352-NE,2014-07-01,2:00:00,57.33141,-111.3179,0,-111.3179,57.3314,2014-07-01 2:00,2014,182,2,2,-111.318,57.331,5,EAST
Boreal Wetland Community Monitoring,BU,Y-15-257-NE,2014-07-08,2:00:00,55.15998,-111.6727,1,-111.6727,55.16,2014-07-08 2:00,2014,189,2,2,-111.673,55.16,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-21-281-NW,2014-06-26,2:00:00,56.01122,-110.8226,0,-110.8226,56.0112,2014-06-26 2:00,2014,177,2,2,-110.823,56.011,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2013-06-12,0:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2013-06-12 0:00,2013,163,0,0,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-424-SE,2017-05-20,2:00:00,55.83119,-110.8424,0,-110.8424,55.8312,2017-05-20 2:00,2017,140,2,2,-110.842,55.831,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-296-NW,2014-06-08,2:03:16,57.44128,-111.4565,0,-111.4565,57.4413,2014-06-08 2:03,2014,159,2,2.05,-111.457,57.441,5,WEST
Boreal Wetland Community Monitoring,BU,Y-23-352-CT,2019-07-04,2:00:00,57.32891,-111.3214,0,-111.3214,57.3289,2019-07-04 2:00,2019,185,2,2,-111.321,57.329,5,EAST
Boreal Wetland Community Monitoring,BU,Y-15-257-CT,2013-06-30,2:00:00,55.15723,-111.6774,1,-111.6774,55.1572,2013-06-30 2:00,2013,181,2,2,-111.677,55.157,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-241-A,2019-06-01,2:00:00,57.44455,-111.4508,0,-111.4508,57.4446,2019-06-01 2:00,2019,152,2,2,-111.451,57.445,5,WEST
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2016-05-28,2:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2016-05-28 2:00,2016,149,2,2,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2015-05-24,2:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2015-05-24 2:00,2015,144,2,2,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2014-06-05,2:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2014-06-05 2:00,2014,156,2,2,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2014-06-03,2:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2014-06-03 2:00,2014,154,2,2,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-7-224-CT,2015-05-17,2:00:00,57.52131,-111.3148,0,-111.3148,57.5213,2015-05-17 2:00,2015,137,2,2,-111.315,57.521,5,WEST
Boreal Wetland Community Monitoring,BU,Y-30-329-CT,2014-06-03,2:00:00,55.86103,-110.6859,0,-110.6859,55.861,2014-06-03 2:00,2014,154,2,2,-110.686,55.861,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-13-248-SE,2016-05-24,2:00:00,54.86341,-111.6047,0,-111.6047,54.8634,2016-05-24 2:00,2016,145,2,2,-111.605,54.863,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-294-SW2,2016-06-06,2:00:00,57.43241,-111.523,1,-111.523,57.4324,2016-06-06 2:00,2016,158,2,2,-111.523,57.432,5,WEST
Boreal Wetland Community Monitoring,BU,Y-24-296-SW2,2016-05-28,2:00:00,57.43663,-111.4572,0,-111.4572,57.4366,2016-05-28 2:00,2016,149,2,2,-111.457,57.437,5,WEST
Boreal Wetland Community Monitoring,BU,Y-30-329-SW,2013-06-12,2:00:00,55.85835,-110.6907,0,-110.6907,55.8584,2013-06-12 2:00,2013,163,2,2,-110.691,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-424-SE,2015-05-07,2:00:00,55.83119,-110.8424,0,-110.8424,55.8312,2015-05-07 2:00,2015,127,2,2,-110.842,55.831,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-241-A,2017-05-21,2:00:00,57.44455,-111.4508,0,-111.4508,57.4446,2017-05-21 2:00,2017,141,2,2,-111.451,57.445,5,WEST
Boreal Wetland Community Monitoring,BU,Y-7-253-NW,2017-06-16,2:00:00,57.47804,-111.2088,0,-111.2088,57.478,2017-06-16 2:00,2017,167,2,2,-111.209,57.478,5,EAST
Boreal Wetland Community Monitoring,BU,Y-19-381-NE,2015-07-01,2:00:00,56.01457,-110.8279,1,-110.8279,56.0146,2015-07-01 2:00,2015,182,2,2,-110.828,56.015,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-30-329-NE,2013-06-12,0:00:00,55.86352,-110.6817,0,-110.6817,55.8635,2013-06-12 0:00,2013,163,0,0,-110.682,55.864,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-23-352-NW,2018-06-20,2:00:00,57.33143,-111.3279,0,-111.3279,57.3314,2018-06-20 2:00,2018,171,2,2,-111.328,57.331,5,EAST
Boreal Wetland Community Monitoring,BU,Y-15-257-SE,2015-05-30,2:00:00,55.15468,-111.6724,1,-111.6724,55.1547,2015-05-30 2:00,2015,150,2,2,-111.672,55.155,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-23-352-NE,2018-06-22,2:00:00,57.33141,-111.3179,0,-111.3179,57.3314,2018-06-22 2:00,2018,173,2,2,-111.318,57.331,5,EAST
Boreal Wetland Community Monitoring,BU,Y-15-258-NW,2015-05-31,2:00:00,55.14528,-111.6886,1,-111.6886,55.1453,2015-05-31 2:00,2015,151,2,2,-111.689,55.145,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-24-238-A,2018-06-03,2:00:00,57.43317,-111.4631,0,-111.4631,57.4332,2018-06-03 2:00,2018,154,2,2,-111.463,57.433,5,WEST
Boreal Wetland Community Monitoring,BU,Y-30-329-SE,2014-06-03,1:00:00,55.8583,-110.6811,0,-110.6811,55.8583,2014-06-03 1:00,2014,154,1,1,-110.681,55.858,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-257-SE,2015-06-03,2:00:00,55.15468,-111.6724,1,-111.6724,55.1547,2015-06-03 2:00,2015,154,2,2,-111.672,55.155,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,Y-15-258-CT2,2018-06-18,2:00:00,55.14228,-111.6846,1,-111.6846,55.1423,2018-06-18 2:00,2018,169,2,2,-111.685,55.142,5,UNMINEABLE
Boreal Wetland Community Monitoring,BU,AM-414-CT,2015-05-15,2:00:00,57.51379,-111.3443,0,-111.3443,57.5138,2015-05-15 2:00,2015,135,2,2,-111.344,57.514,5,WEST
